date,i,n_pool,max_block_day,trunc_load,trunc_pv,trunc_price,mean_abs_dev_load,mean_abs_dev_pv,mean_abs_dev_price,cold_start
2025-10-28,300,30,299,0,120,0,25.984369956208077,20.89680199845679,0.020763739031448097,0
2025-10-29,301,30,300,0,137,0,56.31058271803449,17.225678906249996,0.031681657087132394,0
2025-10-30,302,30,301,0,168,0,33.356338643008684,13.916062211934149,0.014146422455575045,0
2025-10-31,303,30,302,47,190,0,55.05516764133142,13.198065055941376,0.030269170805739834,0
2025-11-01,304,30,303,22,138,42,22.70963426478655,24.261736842206773,0.0388065997156514,0
2025-11-02,305,30,304,0,196,0,12.76373468550155,14.118277694187238,0.011575035527015382,0
2025-11-03,306,30,304,0,187,0,13.417941184105818,29.212327457561734,0.03767768325633105,0
2025-11-04,307,30,306,0,166,0,12.517149157971092,23.277308847093618,0.012248149654137697,0
2025-11-05,308,30,305,0,206,0,23.60870761469673,13.259389049639923,0.023146360943370407,0
2025-11-06,309,30,308,0,188,0,33.46885334944339,14.977864350565845,0.02034197867455361,0
2025-11-07,310,30,309,11,198,0,13.993911565413255,15.955439169238677,0.02318498965069933,0
2025-11-08,311,30,310,20,212,28,23.218840858456755,12.662887106481476,0.026769018675316933,0
2025-11-09,312,30,310,0,195,12,23.273927362624168,15.327069162808648,0.024757536753036432,0
2025-11-10,313,30,312,0,245,0,23.505067188279497,19.055537179140952,0.009854948016592183,0
2025-11-11,314,30,313,0,231,0,14.510474948072638,18.945545929783957,0.018505784583050595,0
2025-11-12,315,30,313,0,231,0,23.597510782370946,12.837266837062758,0.02377572644423688,0
2025-11-13,316,30,313,0,230,0,20.922767900346756,11.560766794624481,0.015944276169770663,0
2025-11-14,317,30,316,31,251,0,32.97158365999643,8.442751037808648,0.01063023927812317,0
2025-11-15,318,30,317,11,262,10,12.788605240208723,14.584888937757208,0.012802778861366604,0
2025-11-16,319,30,318,0,219,0,11.415816143258148,11.079782153420789,0.010988735885834171,0
2025-11-17,320,30,318,0,285,0,33.521980259550986,6.249580988940315,0.016835064184027075,0
2025-11-18,321,30,320,0,267,0,11.714302735570564,7.965587952031878,0.024921605235807737,0
2025-11-19,322,30,321,0,225,0,13.877451022303363,5.395602508359053,0.030930427569364077,0
2025-11-20,323,30,321,0,272,0,11.66147335462892,5.562606655092603,0.009130029962962924,0
2025-11-21,324,30,322,0,291,6,22.210890071969246,8.225058740354946,0.018018607491350567,0
2025-11-22,325,30,322,0,291,5,4.631838312845666,6.103452591306586,0.01115583442206444,0
2025-11-23,326,30,324,0,294,0,22.5713290239322,8.058583306327163,0.008353716246245068,0
2025-11-24,327,30,326,0,288,0,5.14379996471443,5.593404938271611,0.010042514734748514,0
2025-11-25,328,30,327,0,301,0,3.827425156555751,3.2269307330246946,0.01958495271033719,0
2025-11-26,329,30,327,0,286,0,13.010979921205807,3.6773772736625494,0.010506278582627497,0
2025-11-27,330,30,329,0,286,0,22.52586538201276,6.819710767746916,0.01144170821779911,0
2025-11-28,331,30,329,20,299,0,22.64747923382953,4.612274353137844,0.01136291443960786,0
2025-11-29,332,30,330,10,300,0,13.12678945948137,7.419511219135796,0.012605787281968076,0
2025-11-30,333,30,332,0,292,0,13.121856666803742,3.6989758281893015,0.01460174901707357,0
2025-12-01,334,30,333,0,305,0,11.66910020642599,4.745415921424907,0.03341237608489831,0
2025-12-02,335,30,334,0,300,0,4.913686201344644,4.254672669753087,0.0107620068182792,0
2025-12-03,336,30,333,0,306,0,11.763528857244241,5.858406929655353,0.012140050301057245,0
2025-12-04,337,30,335,0,310,0,6.384032743803393,3.4260159927983684,0.008718681801880901,0
2025-12-05,338,30,337,8,306,0,10.349591969258409,6.174989038708847,0.013504716294831876,0
2025-12-06,339,30,338,6,306,0,9.724644259324295,5.960652161136827,0.019783600879324573,0
2025-12-07,340,30,339,0,313,0,4.827566300371427,4.393579450231476,0.016560847573940655,0
2025-12-08,341,30,340,0,313,0,6.807790006377478,4.327849015560702,0.019481250028624032,0
2025-12-09,342,30,341,0,313,0,10.1568233855493,9.136608650334358,0.012673771454757631,0
2025-12-10,343,30,342,0,314,0,9.503539332089133,7.828643169367298,0.01145659211885657,0
2025-12-11,344,30,342,0,330,0,19.462459066073375,4.535481514917693,0.009325524319179927,0
2025-12-12,345,30,344,5,314,0,10.478626404730806,3.0859888348765256,0.042742840161266,0
2025-12-13,346,30,344,7,312,0,8.958755955689497,5.6333953015689335,0.02076002711436272,0
2025-12-14,347,30,346,0,293,0,6.1616961266108135,6.709640425668734,0.013966885741008442,0
2025-12-15,348,30,346,0,231,0,6.479046320026695,8.04063280349794,0.01458935583193597,0
2025-12-16,349,30,346,0,304,0,31.14381819062773,5.837296931584369,0.013712477779166045,0
2025-12-17,350,30,348,0,272,0,10.18498889781301,6.146491196630667,0.015600007098708825,0
2025-12-18,351,30,350,0,270,0,20.74568698106516,4.930467251157405,0.01512203936558616,0
2025-12-19,352,30,351,5,191,0,12.068654634281671,5.764397267232512,0.04523206861474565,0
2025-12-20,353,30,352,6,214,0,11.999811193462662,4.992474776234564,0.02391608232144334,0
2025-12-21,354,30,353,0,208,0,9.021321017906988,7.837507615740735,0.012023710163022693,0
2025-12-22,355,30,354,0,201,0,4.748725068419953,10.886962372042184,0.011690835032035711,0
2025-12-23,356,30,355,0,178,0,4.9712562900028106,3.369077219650205,0.020303279060458732,0
2025-12-24,357,30,355,0,156,0,5.256836246994351,6.0271855542695345,0.009910969281351534,0
2025-12-25,358,30,357,0,216,0,5.591534332343798,5.504753072273662,0.012940548385517904,0
2025-12-26,359,30,358,0,171,0,6.188401099577478,5.307834126800404,0.01664846685548055,0
2025-12-27,360,30,359,0,177,0,4.199203632751033,4.508205185828185,0.007760343288565462,0
2025-12-28,361,30,360,0,121,0,4.062301696943217,6.43163020897634,0.027797677252814387,0
2025-12-29,362,30,360,0,112,0,4.794439002726701,3.438186498842592,0.009625808083139802,0
2025-12-30,363,30,361,0,88,0,4.252467724179634,4.01193928305042,0.035312738599161654,0
2025-12-31,364,30,363,0,73,0,5.6471329916410875,5.311141828060699,0.011679553736917618,0
