日期\时间,00:10:00,00:20:00,00:30:00,00:40:00,00:50:00,01:00:00,01:10:00,01:20:00,01:30:00,01:40:00,01:50:00,02:00:00,02:10:00,02:20:00,02:30:00,02:40:00,02:50:00,03:00:00,03:10:00,03:20:00,03:30:00,03:40:00,03:50:00,04:00:00,04:10:00,04:20:00,04:30:00,04:40:00,04:50:00,05:00:00,05:10:00,05:20:00,05:30:00,05:40:00,05:50:00,06:00:00,06:10:00,06:20:00,06:30:00,06:40:00,06:50:00,07:00:00,07:10:00,07:20:00,07:30:00,07:40:00,07:50:00,08:00:00,08:10:00,08:20:00,08:30:00,08:40:00,08:50:00,09:00:00,09:10:00,09:20:00,09:30:00,09:40:00,09:50:00,10:00:00,10:10:00,10:20:00,10:30:00,10:40:00,10:50:00,11:00:00,11:10:00,11:20:00,11:30:00,11:40:00,11:50:00,12:00:00,12:10:00,12:20:00,12:30:00,12:40:00,12:50:00,13:00:00,13:10:00,13:20:00,13:30:00,13:40:00,13:50:00,14:00:00,14:10:00,14:20:00,14:30:00,14:40:00,14:50:00,15:00:00,15:10:00,15:20:00,15:30:00,15:40:00,15:50:00,16:00:00,16:10:00,16:20:00,16:30:00,16:40:00,16:50:00,17:00:00,17:10:00,17:20:00,17:30:00,17:40:00,17:50:00,18:00:00,18:10:00,18:20:00,18:30:00,18:40:00,18:50:00,19:00:00,19:10:00,19:20:00,19:30:00,19:40:00,19:50:00,20:00:00,20:10:00,20:20:00,20:30:00,20:40:00,20:50:00,21:00:00,21:10:00,21:20:00,21:30:00,21:40:00,21:50:00,22:00:00,22:10:00,22:20:00,22:30:00,22:40:00,22:50:00,23:00:00,23:10:00,23:20:00,23:30:00,23:40:00,23:50:00,0:00+1
2025-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0012,0.0,0,0.0167,0.0,0,0.2331,0.0,0.0,3.2464,0.0,0.0,97.7394,271.5743,491.4375,735.8787,999.9972,1313.9625,1703.142,2056.4785,2381.5125,2787.046,3178.7498,3500.925,3791.6009,4096.5422,4398.825,4626.1292,4746.5114,4908.9375,5285.2399,5483.8364,5552.475,5937.4154,6365.7975,6720.825,7105.5913,7162.8541,7077.75,7426.788,7729.4406,7742.55,7699.7549,7706.6671,7839.675,8108.2336,8231.1373,8095.05,7878.4884,7942.2669,8175.825,8137.0484,8099.4325,8170.8,8182.1997,8246.1842,8269.4625,8035.8817,7935.4969,7998.375,7913.4611,8034.7694,8230.4625,7921.4038,7361.7845,6826.3125,6378.8747,6017.3756,5660.1,5249.5211,5065.3866,5004.975,4682.6607,4430.6939,4298.8875,3979.5467,3598.059,3278.025,3008.1687,2702.7107,2355.15,2034.7326,1729.1238,1449.675,1219.3873,933.3702,592.575,311.9697,110.2124,0.0,0.0,3.6282,0.0,0.0,0.2605,0,0.0,0.0187,0,0.0,0.0013,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0017,0.0,0,0.0243,0.0,0,0.3388,0.0,0.0,4.7188,0.0,0.0,137.5244,359.8358,630.4125,947.0209,1285.675,1609.5,1883.8487,2112.2345,2334.9,2599.7429,2877.2926,3128.8875,3340.8204,3558.3888,3863.8875,4322.2746,4835.5282,5169.3375,5149.2025,5200.8793,5442.225,5636.55,5950.1735,6317.4375,6453.7785,6540.6286,6664.0875,6761.2786,7025.533,7487.7375,7915.8057,7968.0816,7889.25,8219.2446,8279.5558,8113.95,8448.8146,8643.6512,8547.6375,8661.2384,8731.5486,8592.4875,8379.0491,8285.9283,8362.95,8511.1749,8654.0165,8511.3375,7857.6463,7486.831,7479.675,7207.2902,7053.0761,6979.5375,6516.2525,6171.0863,6055.0875,5779.4135,5533.4537,5252.2875,4661.259,4244.093,4071.7875,3765.8842,3558.5734,3416.8125,3039.1665,2731.303,2555.325,2254.4539,1893.1544,1546.6125,1217.986,917.3389,636.375,360.1301,130.4168,0.0,0.0,4.3433,0.0,0.0,0.3118,0,0.0,0.0224,0,0.0,0.0016,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0017,0.0,0,0.0236,0.0,0,0.3289,0.0,0.0,4.5804,0.0,0.0,132.6529,342.9908,600.6,905.4274,1190.4606,1456.5375,1773.6927,2145.9448,2506.8375,2781.2852,3066.8561,3391.6875,3679.2666,3890.1855,4063.6875,4279.4248,4505.2705,4660.125,4732.0598,5047.9163,5586.525,5984.189,6237.0951,6397.2375,6534.3405,6926.182,7480.95,7827.5663,8150.6047,8427.6,8418.2896,8399.2952,8455.35,8430.2767,8491.8141,8612.625,8580.304,8548.8996,8499.225,8259.4204,8104.3652,8099.2125,8074.7276,8205.057,8378.7,8250.6767,8034.8548,7919.1375,7871.0683,7663.9097,7205.475,6632.7236,6264.3039,6237.5625,6420.6399,6513.1296,6387.6375,6140.4812,5902.2303,5584.9875,4992.3168,4385.558,3987.4125,3784.2182,3455.7683,2986.9125,2647.6801,2336.1117,2017.5375,1781.5725,1560.309,1317.1875,1075.438,809.8711,540.825,325.0779,134.9273,0.0,0.0,4.8187,0.0,0.0,0.346,0,0.0,0.0248,0,0.0,0.0018,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0021,0.0,0,0.0295,0.0,0,0.4106,0.0,0.0,5.7192,0.0,0.0,165.603,426.446,706.4625,971.2165,1254.9846,1571.55,1905.0694,2267.8606,2612.2875,2887.4878,3285.3231,3740.7375,3992.6029,4254.2553,4528.95,4622.5955,4861.4213,5271.525,5578.7879,6021.7436,6472.8,6508.0678,6500.403,6702.15,6996.6862,7110.4508,7148.325,7448.6587,7649.9757,7728.0375,8031.509,8341.4718,8468.4375,8418.7135,8279.335,8282.1375,8639.2749,8990.6207,9120.5625,9123.5158,9172.8852,9339.8625,9556.5654,9678.323,9642.0,9453.9561,9015.289,8528.8125,8338.1623,8061.8413,7772.2125,7888.6286,7702.8682,7116.6,6753.5788,6535.658,6312.3375,6070.0083,5880.4875,5604.9375,5043.9409,4653.7161,4485.3,4154.3743,3812.7225,3548.1,3276.7235,3040.0822,2778.75,2369.1931,1963.1341,1640.85,1343.9182,1028.4085,708.825,433.8866,180.2853,0.0,0.0,6.4383,0.0,0.0,0.4623,0,0.0,0.0332,0,0.0,0.0024,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0021,0.0,0,0.0289,0.0,0,0.402,0.0,0.0,5.5988,0.0,0.0,158.9812,393.523,637.575,877.1629,1111.6251,1396.875,1784.5628,2102.3705,2308.8,2539.6915,2882.7093,3231.3,3427.2326,3803.2493,4298.7,4542.3428,4963.9094,5536.6875,5773.9008,5979.0087,6227.2875,6303.9886,6546.5059,6983.55,7295.3715,7564.0919,7745.25,7659.5132,7514.2899,7574.8125,7957.0947,8355.5692,8579.25,8660.9267,8646.8884,8504.4,8203.7393,8033.007,8038.2,7990.973,7858.936,7743.4125,7780.348,7920.1292,8081.2875,8164.3914,7951.5623,7538.8125,7307.5318,7387.6291,7426.0125,6905.884,6305.5037,6003.0375,5971.4031,5981.1231,5866.6125,5595.3599,5227.1896,4900.0125,4752.0487,4697.5018,4585.275,4298.1534,3890.1523,3480.6375,3168.5717,2884.7815,2592.1875,2313.6075,2015.3529,1680.7125,1325.5414,969.1344,650.8125,405.1367,174.8523,0.0,0.0,6.3522,0.0,0.0,0.4561,0,0.0,0.0327,0,0.0,0.0024,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0019,0.0,0,0.0271,0.0,0,0.3769,0.0,0.0,5.25,0.0,3.1875,167.5692,436.8409,716.2125,944.8486,1237.6095,1615.0125,1976.5306,2292.0826,2574.6,2845.4973,3069.5605,3310.0125,3671.245,3983.0349,4281.3375,4749.7312,5074.3412,5185.65,5345.1324,5648.3785,6080.8875,6533.1246,6790.0749,6986.775,7441.3622,7728.0738,7835.025,8184.7785,8527.1808,8560.575,8279.137,8327.6058,8613.0375,8404.5597,8005.3707,7757.5125,7733.387,7842.2963,7892.775,7756.2323,7786.187,8014.95,8109.7469,8050.1923,7968.0375,7971.5347,7813.5886,7506.975,7331.1671,7236.9662,7144.05,7003.6948,6685.7985,6306.9375,6161.9474,6183.358,6100.1625,5707.8974,5480.3808,5425.8375,5110.9828,4860.2828,4700.925,4313.3876,3952.0825,3700.275,3376.5867,3019.5604,2687.025,2373.8044,1987.1745,1586.475,1324.2743,1041.0506,703.7625,439.1095,193.2063,3.3,0.0,6.5643,0.0,0.0,0.4713,0,0.0,0.0338,0,0.0,0.0024,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0017,0.0,0,0.023,0.0,0,0.3202,0.0,0.0,4.4591,0.0,12.9,180.6856,431.4694,687.825,927.0255,1234.4258,1587.6375,1893.2501,2299.8885,2750.175,3021.7292,3293.437,3604.5,3835.5992,4189.7442,4603.5375,4804.992,5069.2812,5422.875,5618.8443,5867.1232,6339.4875,6963.8255,7338.4054,7420.3875,7513.248,7552.8072,7500.6,7476.1838,7719.4483,8000.2875,7870.7007,7967.0649,8315.6625,8288.6275,8175.9483,8228.55,8366.311,8317.5292,8209.875,8423.795,8594.4245,8630.325,8790.1834,8883.8242,8812.5375,8711.3211,8798.8127,8947.3125,8776.7492,8363.5472,8042.55,8061.0999,7796.4706,7341.3375,7386.438,7312.2327,6964.8,6803.657,6544.797,6085.875,5625.6422,5074.0586,4544.85,4300.2343,4085.5443,3730.9875,3296.5868,2889.1919,2539.95,2203.8445,1871.9221,1559.4,1284.0093,1017.7046,744.7125,472.0673,205.4363,15.675,0.0,5.0417,0.0,0.0,0.362,0,0.0,0.026,0,0.0,0.0019,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0015,0.0,0,0.021,0.0,0,0.2919,0.0,0.0,4.0662,0.0,29.325,230.1209,491.9061,750.0375,1028.4725,1341.4432,1664.55,1971.0943,2358.5151,2785.4625,3086.3199,3280.7786,3471.675,3751.7398,4035.5721,4240.1625,4394.4009,4768.344,5300.625,5639.954,5837.7703,5996.85,6181.554,6505.0232,6817.125,6867.4739,7085.0255,7528.3125,7794.557,7819.3953,7867.65,8245.7068,8491.4993,8397.375,8223.6001,8291.7921,8621.625,8930.0703,8982.5391,8784.4875,8552.8153,8448.0762,8520.7125,8648.3485,8421.0884,8029.8375,8088.2584,8229.0278,8164.3125,7966.0915,7809.7228,7724.4375,7601.2554,7455.7756,7430.7,7603.2405,7441.5256,6927.15,6585.2408,6442.2159,6261.6,5799.3532,5295.4368,4900.8375,4546.4715,4136.0371,3737.2875,3489.0247,3153.9403,2713.7625,2393.8774,2136.2722,1845.7875,1488.4249,1124.4398,797.7375,507.029,231.9019,30.1875,0.0,3.9249,0.0,0.0,0.2818,0,0.0,0.0202,0,0.0,0.0015,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0116,0.0,0,0.1622,0.0,0.0,2.2589,0.0,47.55,255.2341,531.7329,791.25,1030.1124,1370.1343,1796.3625,2159.3939,2445.6919,2751.675,3174.9685,3531.186,3786.3375,4086.8981,4415.3347,4733.1,5016.3383,5214.258,5359.9875,5569.0625,5921.6474,6456.15,7125.5723,7675.002,7935.45,7944.9176,8005.3426,8168.7375,8257.298,8424.7009,8755.3125,9123.7225,9212.2609,9209.775,9632.6905,10104.8442,10216.2,9930.8879,9888.7229,9995.8875,9619.4332,9528.5285,9874.7625,9953.7999,9563.1094,8943.1875,8503.3767,8117.7405,7902.075,8097.639,7966.9849,7323.2625,6729.1081,6528.5943,6575.5875,6437.0486,6231.6285,6042.975,5791.9481,5461.3868,5112.225,4842.9793,4654.5938,4402.1625,3935.2748,3549.2538,3301.65,2974.4183,2644.6158,2361.225,2074.989,1768.5882,1481.3625,1263.5983,1024.1962,747.3,501.0977,250.4408,45.3,0.0,2.5757,0.0,0.0,0.1849,0,0.0,0.0133,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0039,0.0,0,0.0538,0.0,0.0,0.7492,0.2315,57.375,250.2374,491.7844,740.1375,1023.6533,1304.919,1567.875,1829.7451,2089.1432,2413.9125,2852.917,3100.5645,3187.0875,3479.0338,3978.488,4393.7625,4452.5281,4718.8818,5218.7625,5429.251,5616.639,5954.325,6325.9283,6652.9139,6943.0875,7249.1729,7515.6517,7806.6375,8264.4153,8745.4109,8838.675,8276.3263,8088.9758,8475.1875,8668.0283,8673.6114,8699.85,8886.1085,9121.8965,9406.2,9773.1872,9741.818,9420.15,9367.3676,9098.9905,8566.5375,8273.2224,8115.2992,7956.075,7781.4733,7564.1503,7327.05,7126.5716,6935.5415,6764.1,6647.2205,6485.188,6171.7875,5713.5452,5436.627,5290.65,4920.0593,4558.2404,4249.9125,3794.8345,3370.0161,3101.175,2929.1347,2662.7173,2310.75,2038.044,1717.0663,1353.4125,1104.1712,900.2382,678.825,445.3689,218.9659,52.9125,1.635,0.1285,0.0,0.0,0.0092,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0051,0,0.0,0.0713,0.0,0.0,3.4366,65.9625,253.1289,484.9771,717.6,983.1009,1322.8524,1722.45,2113.3769,2442.0726,2710.35,2974.3584,3297.3552,3602.325,3765.5773,4027.2734,4369.6875,4521.4024,4595.0911,4740.3375,4995.0132,5207.6002,5307.6,5360.4748,5462.009,5649.9375,5912.687,6290.4941,6658.3125,6804.0057,6873.6094,6894.675,6779.2557,6802.1183,6983.6625,7066.8439,7073.8507,7091.3625,7147.9023,7092.3109,7101.9375,7488.897,7646.6324,7544.2875,7746.7746,7975.3902,7986.2625,7804.5505,7514.9782,7259.0625,7122.1907,6809.6194,6458.625,6481.395,6315.0535,5953.95,5945.8718,5851.789,5581.9875,5490.0749,5300.6713,4967.3625,4717.7727,4322.6638,3853.35,3660.5916,3544.0805,3331.4625,3037.9235,2743.5909,2453.925,2118.1208,1811.8388,1538.8125,1234.6588,975.796,765.2625,521.8181,267.0767,73.6125,5.545,0.0,0.0,0.2024,0.0,0,0.0145,0.0,0,0.001,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.002,0,0.0,0.0273,0,0.0,0.3801,0.0,0.0,8.5693,88.425,297.688,562.4965,848.7375,1177.5729,1499.6704,1819.05,2177.4221,2486.09,2758.95,3116.8207,3561.5388,4001.3625,4327.333,4609.3153,4924.7625,5284.2431,5583.2752,5718.1125,5734.6259,6131.062,6841.3875,7283.789,7515.3891,7620.3,7620.0768,7824.1161,8099.5875,8057.3166,8306.3959,8817.7875,8909.2325,8847.976,8896.6875,8972.0663,8648.5823,8204.5125,8361.2315,8499.9938,8429.175,8582.3539,8811.8769,8842.125,8583.6295,8560.2311,8810.8875,8823.6026,8448.1542,7947.6375,7777.4193,7892.2799,7976.9625,7699.042,7221.6345,6799.9125,6561.9376,6272.7626,5877.825,5539.8719,5209.531,4820.5875,4397.8692,4159.0067,4034.5875,3716.7699,3283.6538,2922.7125,2758.1462,2628.998,2411.475,2108.8341,1795.6393,1502.25,1209.9581,945.4029,707.8125,468.3143,243.943,78.3,9.6728,0.0,0.0,0.4863,0.0,0,0.0349,0.0,0,0.0025,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.004,0,0.0,0.0552,0,0.0,0.7688,0.0,0.0,14.8634,112.2,331.5796,591.8326,851.175,1140.5208,1493.8545,1847.7,2098.3731,2363.8299,2651.925,2867.1464,3156.927,3505.5375,3766.7118,4161.7551,4706.1375,5164.6315,5503.9894,5834.2875,6261.64,6535.3692,6705.3375,7079.0446,7442.0352,7681.2375,7904.9068,8151.6292,8205.3375,7798.5234,7379.8937,7202.5125,7223.8617,7694.6339,8179.425,7907.1092,7769.2868,7976.7375,7923.1498,8112.306,8402.325,8069.2469,7769.2916,7767.4125,7710.423,7749.1108,7944.9375,8142.6819,8222.3544,8254.1625,8369.5294,8249.4029,7924.1625,7744.7158,7504.3436,7223.25,7140.4208,6903.6869,6451.125,6104.5265,5941.6545,5737.3125,5221.5484,4867.9412,4751.0625,4468.8002,4063.0095,3709.425,3510.9582,3227.34,2847.15,2580.1349,2270.5588,1875.9,1520.6942,1169.406,832.35,573.5396,324.4844,103.6125,11.7699,0.0,0.0,0.5695,0.0,0,0.0409,0.0,0,0.0029,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0055,0,0.0,0.0762,0,0.0,1.0616,0.0,0.0,19.2548,120.6375,324.086,578.0016,828.2625,1049.0564,1259.8886,1477.2,1713.0962,2014.4211,2328.6,2574.4334,2972.8069,3447.0,3657.9161,3716.4962,3902.0625,4405.0631,4868.1283,5131.125,5361.6671,5692.1894,6080.4375,6389.8436,6745.9742,7126.2375,7381.1112,7703.1319,8097.0,8353.9456,8512.0574,8625.6,8716.0959,8859.218,8936.4375,8750.1484,8603.9496,8574.675,8512.4145,8752.34,9177.7875,9235.0962,8943.6534,8768.9625,9133.8584,9151.3116,8669.7,8377.6977,8084.1931,7902.375,8219.4436,8401.5672,8162.775,7797.2544,7479.9515,7261.9875,7062.8493,6642.6807,6130.0125,5896.6007,5672.955,5363.85,5113.5651,4685.2196,4130.3625,3772.3189,3479.8401,3188.1375,2978.1043,2778.5825,2539.05,2259.1203,1901.0747,1526.925,1260.3457,1035.2768,794.775,543.4557,301.9428,112.35,17.9978,0.0,0.0,0.9934,0.0,0,0.0713,0.0,0,0.0051,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.004,0,0.0,0.0557,0,0.0,0.7759,0.0,0.0,15.0061,113.3625,329.3678,554.0016,756.3,1001.9164,1281.4628,1548.225,1769.869,2036.6535,2375.8125,2725.4873,3043.6696,3311.85,3532.4925,3723.2291,3934.7625,4205.0941,4414.8518,4662.45,5153.6829,5515.0658,5703.5625,6044.0467,6422.6298,6655.725,6683.8762,6752.3589,6936.225,7094.7099,7204.5479,7209.15,7098.2266,7281.4931,7664.8875,7707.4723,7519.5939,7399.275,7527.5138,7562.874,7449.3375,7469.0741,7587.2502,7574.925,7244.632,6997.5666,6965.475,6939.9618,7012.2687,7100.55,6998.3972,6989.6819,6987.15,6573.6967,5996.9892,5637.45,5657.356,5526.355,5095.9125,4730.8699,4620.4331,4654.8,4547.5201,4301.9397,4004.9625,3711.9537,3327.0526,2908.05,2639.4067,2447.3643,2221.125,1912.2474,1600.5985,1337.8875,1110.914,888.0373,669.15,477.5041,290.0231,121.1625,22.2208,0.0,0.0,1.2732,0.0,0,0.0914,0.0,0,0.0066,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0073,0,0.0,0.1022,0,0.0,1.4237,0.0,0.0,24.8764,136.275,330.7381,565.5896,829.0125,1135.1162,1434.7209,1720.6125,2025.0817,2307.1439,2545.95,2772.7958,3064.4005,3354.225,3524.7393,3855.0696,4358.5875,4772.2221,5182.037,5502.6375,5551.4375,5780.8765,6184.0875,6355.2755,6742.1994,7227.15,7203.4021,7222.3257,7483.7625,7651.4423,7836.7869,8119.9875,8435.3449,8730.075,8849.55,8641.9651,8383.3724,8222.925,8083.1929,7925.9569,7848.1875,7948.104,7864.1924,7721.2875,7978.1256,8053.085,7884.15,7956.0092,7824.1349,7468.275,7343.1126,7159.9524,6841.0125,6661.466,6682.9543,6702.75,6432.7005,6061.8376,5734.725,5429.242,5122.4413,4833.375,4593.6016,4326.0792,3992.175,3646.1643,3440.0955,3325.725,3100.3376,2835.3404,2581.3875,2304.1275,1998.0727,1709.325,1481.3829,1182.7571,839.85,612.0174,389.1601,155.175,26.1168,0.0,0.0,1.4625,0.0,0,0.105,0.0,0,0.0075,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0108,0,0.0,0.1509,0,0.0,2.1024,0.0,0.0,36.083,183.6,415.7813,682.5946,967.8375,1278.0423,1548.883,1841.7,2270.4635,2598.7235,2829.1125,3197.1584,3565.5087,3895.9125,4282.8778,4576.9445,4763.7,4974.3491,5139.0818,5346.975,5792.1832,6251.8255,6576.825,6819.9848,7113.3554,7453.65,7714.7962,7891.5606,7995.075,8037.5281,8097.2876,8265.75,8545.5032,8612.3007,8370.8625,8025.7687,7738.2803,7650.45,7813.7943,7948.0698,7929.525,7855.059,7750.4358,7706.85,7775.4712,7536.0062,7177.8,7318.7013,7409.5884,7347.8625,7577.7674,7762.6383,7744.6125,7704.3547,7649.3702,7577.2125,7455.765,7006.5743,6400.95,6128.2897,5916.6553,5601.825,5283.237,4906.5361,4518.075,4248.7202,4000.0594,3674.8875,3267.5834,2894.3306,2606.4375,2351.3761,2044.673,1702.65,1413.5583,1126.623,851.175,649.9336,421.5967,173.175,30.271,0.0,0.0,1.7129,0.0,0,0.123,0.0,0,0.0088,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0104,0,0.0,0.1455,0,0.0,2.0259,0.0,0.0,34.3133,164.5875,349.6327,549.3001,753.5625,982.0354,1242.1788,1480.125,1632.503,1822.9916,2070.6375,2301.1393,2661.0944,3039.1875,3157.2993,3316.5115,3674.7,4095.5498,4438.9766,4729.425,5107.8681,5531.7925,5899.0125,6122.808,6230.8593,6381.1875,6721.2235,6965.2268,7073.5125,7268.1881,7412.35,7632.225,8193.039,8517.606,8468.2875,8456.5806,8478.2539,8509.275,8612.0862,8819.9046,8933.5125,8711.626,8611.3302,8587.275,8142.7642,7676.0172,7414.65,7247.9208,7301.6801,7374.6,7107.2748,7039.2271,7217.2875,7147.0,7041.5551,6978.675,6784.5581,6556.3148,6365.925,6172.3893,5876.8991,5562.75,5411.595,5222.7659,4839.7875,4293.9836,3790.8552,3365.5875,2902.8794,2527.6389,2266.8,2017.5884,1796.7958,1583.85,1320.3816,1069.5933,850.575,619.235,380.5763,170.0625,33.8131,0.0,0.0,1.9754,0.0,0,0.1418,0.0,0,0.0102,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0113,0,0.0,0.1579,0,0.0,2.1991,0.0,0.0,37.2356,178.35,384.6527,641.7169,903.1875,1119.5356,1365.6802,1625.9625,1817.6855,2070.6159,2393.55,2665.7657,2946.1157,3247.875,3500.7128,3673.9876,3850.65,4125.4304,4253.2373,4441.5375,5157.7114,5781.2471,6028.4625,6157.4694,6140.3988,6001.5,5945.6864,6349.1709,6949.725,7133.5913,7561.1909,8330.775,8777.9894,8758.2943,8664.9375,8981.4476,9001.8794,8667.15,8673.5934,8941.6077,9114.75,8939.1663,8838.5498,8893.9125,8812.1278,8833.7703,8856.15,8517.4147,8320.534,8356.8375,8203.1109,7909.4242,7625.5125,7427.7613,7206.9174,6928.275,6664.7648,6436.3101,6228.825,6028.4972,5890.623,5667.0375,5152.3668,4775.928,4666.8,4517.7878,4132.6956,3592.425,3165.8496,2890.9823,2617.2,2180.2675,1858.7065,1685.025,1416.5127,1136.7028,893.4,634.0041,388.2249,185.55,39.7251,0.0,0.0,2.3587,0.0,0,0.1693,0.0,0,0.0122,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0118,0,0.0,0.1637,0,0.0,2.2796,0.0,0.0,38.7503,189.0,403.7955,611.0554,822.525,1109.7859,1414.314,1665.75,1845.9846,2055.3433,2338.65,2657.4904,2981.9935,3331.0875,3720.7435,3984.7752,4197.4875,4580.0888,4819.0854,5005.95,5523.8539,5791.5515,5798.5875,6123.7965,6451.4425,6680.5125,7045.2536,7341.8903,7487.6625,7588.1456,7574.1594,7640.775,8069.1059,8271.5736,8105.4,8002.5638,8032.6416,8169.9375,8361.8637,8445.5869,8409.975,8417.6834,8599.1294,8842.125,8872.1198,8694.0329,8353.8,7940.5464,7821.2771,7966.3125,7951.1033,7649.0528,7273.3125,7128.5569,6865.2913,6428.85,6130.0276,5900.274,5656.05,5396.739,5116.4335,4867.95,4712.807,4512.3299,4279.9875,4133.8433,3815.1957,3339.825,3000.522,2718.3634,2405.175,2059.3355,1677.9674,1337.55,1141.3051,980.6872,779.8125,554.5488,341.0952,163.5,35.0639,0.0,0.0,2.0827,0.0,0,0.1495,0.0,0,0.0107,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
