日期,预报时刻,预报1小时,预报2小时,预报3小时,预报4小时,预报5小时,预报6小时,预报7小时,预报8小时,预报9小时,预报10小时,预报11小时,预报12小时,预报13小时,预报14小时,预报15小时,预报16小时,预报17小时,预报18小时,预报19小时,预报20小时,预报21小时,预报22小时,预报23小时,预报24小时
2025-3-15,12:00,6836.1285,6153.165,4977.7069,3383.0912,1347.5709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.4353,3279.4242,6135.375,7528.2893,6938.7821,7037.3086
2025-3-15,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.7487,3095.9178,5194.184,6545.1009,7373.5569,8480.2903,7840.3092,7543.9645,6068.4791,4013.4694,1592.5453,0.0
2025-3-16,0:00,0.0,0.0,0.0,0.0,0.0,0.0,1252.6004,2925.399,5405.1241,7293.7716,8057.3118,7870.0606,7276.255,5124.8329,4130.1729,2933.7453,1393.4104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-16,6:00,1300.4543,2997.2847,5399.2898,6882.293,7464.5896,7108.5467,6432.4721,5439.4203,4517.2242,2942.0226,1253.5877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-16,12:00,6944.5776,5906.4742,4812.9179,3175.7507,1311.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.9625,4128.375,6065.7746,7328.9689,7740.8192,6909.3031
2025-3-16,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.9183,3253.1411,5773.7002,7280.7272,6838.6919,8328.3175,8075.7854,7181.1505,6228.0,4046.0625,1751.3982,0.0
2025-3-17,0:00,0.0,0.0,0.0,0.0,0.0,0.0,1883.5493,3912.2475,6135.375,6872.697,6905.5056,7351.9599,7117.7335,6345.4589,5740.5637,3711.7186,1526.0804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-17,6:00,1708.8738,3741.0132,6135.375,7585.1625,8142.7055,8906.5125,8030.4255,7732.1131,5982.6175,3981.749,1705.8351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-17,12:00,7471.1026,7055.8869,5574.2459,3372.9072,1380.9596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.8399,3184.639,3714.2857,4567.7354,6007.816,5624.8831
2025-3-17,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1798.023,4117.1397,5874.9406,6317.4054,8689.6453,8906.5125,7703.0667,7325.7523,5725.0133,3512.0951,1269.1625,0.0
2025-3-18,0:00,0.0,0.0,0.0,0.0,0.0,0.0,1449.5228,3177.0625,4308.8499,4662.7352,6433.9403,6733.7584,6378.5266,6004.0865,5236.3721,3432.8281,1353.4328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-18,6:00,1537.8284,3312.9593,4901.0817,6229.503,7350.377,7746.5981,7206.693,6069.569,4717.4405,3255.4911,1418.3241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-18,12:00,7728.9913,6614.9815,5132.8458,3639.3253,1522.1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628.1791,3646.7188,5070.9227,6574.3371,7708.0872,8690.7371
2025-3-18,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.2487,3281.8644,4827.5963,7455.4918,8327.6324,8906.5125,8852.925,8057.7,6228.0,4314.975,2042.7,0.0
2025-3-19,0:00,0.0,0.0,0.0,0.0,0.0,0.0,1750.979,3643.7668,4890.5914,7296.1348,8674.8235,8906.5125,8852.925,7700.7398,5568.1194,3829.1183,1398.5689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-19,6:00,1634.6211,3374.6213,4692.9828,7074.0758,8452.7313,8495.7701,7868.499,6434.6564,4779.5405,3210.3737,1216.7433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-19,12:00,7824.3884,6393.0132,5008.4156,3594.2828,1615.0747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.9625,4128.375,6135.375,6539.2476,7093.6954,6713.5146
2025-3-19,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.9665,3353.2775,5436.5538,6683.9942,8495.3274,8846.1336,8852.925,7716.245,5363.2436,3637.7195,1589.2275,0.0
2025-3-20,0:00,0.0,0.0,0.0,0.0,0.0,0.0,1744.4593,3799.7469,5542.9795,7336.285,8249.9904,7846.9398,6342.6733,5887.2321,3900.1545,2353.3917,1249.5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-20,6:00,1727.4881,3564.5197,5464.1198,6778.2246,7787.0157,8429.153,8650.9692,7692.5743,5648.2918,3471.9998,1550.0119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-20,12:00,7621.8427,6888.1777,5205.121,3256.946,1395.6276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.6362,4093.4311,4714.0153,5298.2119,5895.4383,5104.9141
2025-3-20,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354.4122,3808.1698,5387.0002,6436.1853,7577.9817,8827.2929,8852.925,8057.7,6225.1224,4017.7411,1418.1796,0.0
2025-3-21,0:00,0.0,0.0,0.0,0.0,0.0,0.0,1620.963,4128.375,6135.375,7393.8974,7989.108,7652.6572,6891.3979,5660.5609,3992.7391,3446.0599,1652.1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-21,6:00,1521.3908,3973.3146,5640.331,6868.0709,8356.4263,8906.5125,8327.4351,6976.2122,5644.9135,4314.975,1952.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-21,12:00,7980.2505,7186.9141,5485.4359,4067.2882,1587.3817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737.5318,3747.2767,5943.2895,7264.9809,8768.6625,8906.5125
2025-3-21,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.8901,3989.5585,5475.0024,6084.3985,8398.7651,8699.2329,8210.3942,6367.7975,5941.076,3510.9693,1680.5587,0.0
2025-3-22,0:00,0.0,0.0,0.0,0.0,0.0,0.0,1557.2742,3301.2244,5164.8059,6261.4924,7595.4771,8195.1124,7029.4757,5240.3274,4706.0811,3067.4943,1427.7234,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-22,6:00,1687.8469,3372.3054,4849.4812,6237.3155,7875.8429,8905.6012,8748.3812,6726.7084,5435.6648,3374.076,1572.0836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9052
2025-3-22,12:00,7674.3948,6200.0933,4959.839,3303.1035,1602.8055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4407,1239.5187,2978.4204,4611.8982,6365.6322,7651.5605,8906.5125
2025-3-22,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.411,1490.4316,2736.3531,4809.6053,5303.249,5988.0913,7788.6275,7555.8356,6447.8484,4861.8374,3235.0349,1582.6371,9.193
2025-3-23,0:00,0.0,0.0,0.0,0.0,0.0,11.9566,1677.3921,2965.3411,4756.4446,6095.6502,6819.003,7758.0148,7076.4243,6871.8833,3945.0321,2876.1626,1719.3075,11.5175,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-23,6:00,1662.9445,3371.9857,5245.32,6246.074,6619.2559,7738.18,7187.3878,7081.1366,5520.4798,3791.335,1762.714,12.5949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9875
2025-3-23,12:00,7183.6897,7484.4696,5673.5787,3755.9711,1931.6327,12.8847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2119,1230.0984,2045.3567,3770.512,7059.417,7041.9628,7109.9428
2025-3-23,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0824,1729.8695,3479.3878,4557.2934,5964.3227,6596.4053,6964.3271,7049.653,6865.7706,5661.5151,3704.6807,1907.6029,36.2406
2025-3-24,0:00,0.0,0.0,0.0,0.0,0.0,30.4722,1668.7092,3353.7087,5050.0297,6716.3661,6944.6239,7870.1687,7959.7295,6222.5752,5037.3763,3873.1468,1756.8672,33.0137,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-24,6:00,1701.3882,3536.1297,5457.7155,7161.6306,7663.7407,8645.9791,8219.5765,6354.7218,4686.8123,3549.9542,1742.7408,30.4247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0712
2025-3-24,12:00,8341.7035,6596.586,4802.0465,3388.8105,1684.1721,29.3614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9315,1467.8396,3452.9127,4334.9763,5092.5652,5750.5916,7757.882
2025-3-24,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0284,1679.5008,3412.9545,4285.9167,5186.1,5235.9699,5513.9006,6816.856,7893.2173,5331.191,4314.975,2322.075,61.536
2025-3-25,0:00,0.0,0.0,0.0,0.0,0.0,46.8655,1577.6401,3485.2327,5039.4857,5281.6096,5925.3718,6851.1628,5999.1913,5652.054,4472.8717,3322.1796,1577.884,47.4081,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-25,6:00,1611.8767,3703.6742,5210.0351,6090.4818,7049.5735,8102.0023,8501.301,7993.7961,5805.7075,4149.3583,1885.8622,44.6362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.316
2025-3-25,12:00,8030.3653,7582.0853,5258.707,3716.6003,1635.4413,41.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.9633,1949.94,4128.375,5773.9583,7915.9125,8355.6617,8419.0818
2025-3-25,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.6231,1908.208,3798.9192,5894.4123,7915.9125,8768.6625,8974.575,8852.925,8057.7,6239.1,4266.1948,2026.6677,54.7105
2025-3-26,0:00,0.0,0.0,0.0,0.0,0.0,66.8762,1838.1562,3941.7559,5571.6928,7915.9125,8768.6625,8913.0914,6940.5848,6768.9539,4180.0476,2996.277,1625.831,65.5087,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-26,6:00,1703.6736,3478.1579,5346.1816,7359.7021,8492.0412,8629.9719,7814.2386,6835.297,5359.7698,3434.3745,1735.2883,63.8219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.4272
2025-3-26,12:00,8186.4703,7101.746,5581.1355,3708.9573,1776.2273,65.7754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.3932,1485.1817,3653.1835,5981.1518,7911.4082,8768.6625,8974.575
2025-3-26,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.4279,1879.9198,3883.9709,4394.6037,5956.2277,7693.2819,8462.246,8673.6665,8125.1625,6255.8625,3871.914,1995.7059,80.6687
2025-3-27,0:00,0.0,0.0,0.0,0.0,0.0,79.4132,1589.1107,3584.2465,4751.4554,6365.5463,7261.1966,8785.5787,6965.5241,6010.3907,5116.8112,3398.1058,1708.0712,83.1224,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-27,6:00,1725.6972,3960.941,5304.4273,7298.3512,8006.5268,8853.6051,7250.2352,6436.4301,4816.3231,3051.6862,1420.528,67.5204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.2025
2025-3-27,12:00,7475.6289,6800.3096,5628.6475,3594.082,1722.1398,87.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.3859,1473.7368,3309.2949,5171.1249,7465.051,8768.6625,8974.575
2025-3-27,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3965,1238.2749,2614.1671,3879.8094,5023.6845,6880.4748,8974.575,7787.0162,7876.8869,6255.8625,4278.9452,1768.4767,123.4123
2025-3-28,0:00,0.0,0.0,0.0,0.0,0.0,99.5306,1532.92,2839.5876,4457.0265,5569.4272,6892.7403,8439.6609,8142.3184,7914.5764,6255.8625,4127.9536,1578.6515,92.0976,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-28,6:00,1687.102,3325.2063,5282.4753,6930.4076,8136.1953,8974.575,8693.6414,7592.982,5650.2209,4058.0826,1734.578,110.6636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.4616
2025-3-28,12:00,8100.6035,7203.9201,5611.1021,3984.9178,1688.5465,101.2844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.9986,1670.7004,3691.2953,4808.092,6090.5175,8768.6625,8974.575
2025-3-28,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.2099,1625.3227,3155.4062,4196.4323,4226.3001,6089.6652,6746.5495,8599.3378,8125.1625,6255.8625,4002.9138,2069.0887,143.8108
2025-3-29,0:00,0.0,0.0,0.0,0.0,0.0,126.2132,1629.9508,3850.3836,4890.9824,6434.914,8022.6162,8974.575,8750.0286,8125.1625,6255.8625,4073.6467,2046.2531,143.5194,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-29,6:00,1796.7158,3938.7499,5651.6116,6969.0885,8678.0017,8974.575,9063.7279,8125.1625,6255.8625,3772.6372,1699.6149,117.6351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.5005
2025-3-29,12:00,8367.9577,7900.8853,6120.2871,3602.1085,1787.5463,139.7233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.6352,2390.8246,4296.6375,6135.375,7915.9125,8768.6625,8974.575
2025-3-29,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.423,2067.9976,3647.3459,5387.8468,6880.06,8565.6736,7838.3566,9098.625,8125.1625,6255.8625,3895.0468,2093.2333,142.5496
2025-3-30,0:00,0.0,0.0,0.0,0.0,0.0,158.2357,2274.1535,3918.2456,4777.7647,6047.3677,6972.9912,6951.6683,7538.5639,7037.8067,5352.6328,3552.1544,1711.583,155.8162,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-30,6:00,2013.1694,3835.6923,5381.296,7327.4292,8575.025,8749.9259,8994.9907,7118.5223,5485.6386,3957.6324,2053.2264,148.2344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.3728
2025-3-30,12:00,8696.7034,7440.7106,5764.6394,4203.3799,2030.1915,164.7639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.2215,1720.0865,2862.2049,2918.929,3941.8892,4758.4019,3360.392
2025-3-30,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.3275,1720.4187,3496.3779,5749.6623,6604.1384,7185.9676,8150.1322,7763.576,6398.457,4961.5991,4260.8655,1971.1479,162.6831
2025-3-31,0:00,0.0,0.0,0.0,0.0,0.0,183.0874,2125.3816,4235.2213,6302.6154,7720.561,8872.8,9025.275,8099.5004,7318.0388,5643.4244,3793.5581,1653.8323,159.7266,0.0,0.0,0.0,0.0,0.0,0.0
2025-3-31,6:00,1972.2276,4025.7244,6071.8812,7142.4487,8404.6163,8161.508,6984.8927,5557.5188,4241.6666,3047.4728,1503.1091,130.4231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.5432
2025-3-31,12:00,7354.417,6420.5809,5374.7739,3926.4147,1799.3802,150.2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.6872,2462.3625,4296.6375,6675.2625,7792.604,8872.8,8672.8234
2025-3-31,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0651,2003.1526,4296.6375,6357.659,7576.0197,7720.7881,7979.8934,7140.7067,8125.1625,6255.8625,4481.9625,2412.4854,302.2048
2025-4-1,0:00,0.0,0.0,0.0,0.0,0.0,207.5384,2031.3438,3989.1199,5413.6097,5508.4618,5674.5579,5633.2207,5730.3706,6737.8032,5836.4182,3817.312,1763.6894,160.1502,0.0,0.0,0.0,0.0,0.0,0.0
2025-4-1,6:00,2036.5532,4126.3477,5798.1076,6235.0859,7008.8655,6489.7364,6472.4976,6056.3994,5191.366,3557.5316,1822.8312,188.1191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.9176
2025-4-1,12:00,6820.5917,6749.519,5528.6519,3637.9473,1829.0046,192.9985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0084,2000.8882,3403.0089,5211.6479,7226.2864,8872.8,9025.275
2025-4-1,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.5046,1822.817,2979.2126,4234.8112,3526.5849,4841.3894,4493.3566,4105.4089,4273.3607,3701.3371,3464.4467,1711.1691,200.1324
2025-4-2,0:00,0.0,0.0,0.0,0.0,0.0,194.554,1964.4813,3300.0341,4756.2845,4605.6556,6502.7332,7092.0212,7331.7701,7388.3461,6255.8625,4481.9625,2081.9585,246.5309,0.0,0.0,0.0,0.0,0.0,0.0
2025-4-2,6:00,1951.8735,3195.7451,4841.378,5325.3598,6909.0888,7239.958,6948.539,6758.3822,5792.5133,3888.2942,1908.0785,204.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.3742
2025-4-2,12:00,7059.7836,7026.2988,5897.4929,4465.2943,2164.6309,242.5804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.4348,1792.3186,3805.541,5993.1612,7968.2055,8872.8,9025.275
2025-4-2,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.6746,1773.0269,3512.7562,5594.9463,8260.9875,8872.8,9025.275,9098.625,6743.3601,5894.2795,3504.9102,1769.5129,266.169
2025-4-3,0:00,0.0,0.0,0.0,0.0,0.0,206.058,1773.2064,3180.9327,4458.2687,6311.4409,8032.0945,7926.3275,7831.2887,5898.6141,5095.7849,2798.0589,1520.8055,197.163,0.0,0.0,0.0,0.0,0.0,0.0
2025-4-3,6:00,1843.5047,3394.304,5073.3138,7283.9268,8184.6509,8236.8527,8742.8045,6393.6594,5759.9182,3894.0775,1972.5236,240.4557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.769
2025-4-3,12:00,8766.7916,6380.6879,5538.5692,3709.0206,1870.1478,235.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.9215,1874.7376,3464.7089,5935.3778,7095.1425,7770.0162,9025.275
2025-4-3,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.8121,1979.0233,3924.5217,5610.4073,8260.9875,8872.8,9025.275,9098.625,8230.4625,6255.8625,4481.9625,2270.4283,323.7282
2025-4-4,0:00,0.0,0.0,0.0,0.0,0.0,261.0242,1891.7416,3759.0319,5012.1731,6495.5214,8219.1388,8568.6238,9098.625,8230.4625,6255.8625,3966.0689,2091.5184,273.9721,0.0,0.0,0.0,0.0,0.0,0.0
2025-4-4,6:00,1970.3005,3895.0006,5585.3507,7473.0921,8872.8,9025.275,9098.625,8230.4625,6255.8625,4481.9625,2307.7878,335.3615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.2759
2025-4-4,12:00,8756.6851,7864.2202,6168.7475,4011.4756,2010.2063,294.3461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.8145,2081.1758,3222.6937,4310.7238,5082.0552,4438.2666,5338.2219
2025-4-4,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.8548,2097.6422,4016.3809,4909.8145,5500.9442,5015.3517,6118.7959,6745.3429,5298.5714,4178.5361,3098.965,1676.6136,190.5184
2025-4-5,0:00,0.0,0.0,0.0,0.0,0.0,313.9234,2197.2841,4105.2009,5519.9865,6182.5767,6830.6002,8102.811,8815.0852,8052.2199,6387.6375,4154.3379,2191.1948,283.9802,0.0,0.0,0.0,0.0,0.0,0.0
2025-4-5,6:00,2081.6369,4003.9715,5532.6431,6746.9014,7284.0976,9025.275,8706.692,7294.6498,5733.6086,4001.7531,2207.378,316.8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.8784
2025-4-5,12:00,8423.5816,7314.2575,5657.1093,3915.0479,2134.6785,315.1706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.1468,1303.644,2249.1217,2161.0445,3259.3802,3596.6453,3502.8006
2025-4-5,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0006,2097.1441,3872.8614,5603.8666,6963.0189,8555.4416,8509.2233,9257.9331,6814.5848,5179.4481,3505.4629,1814.3304,272.2694
2025-4-6,0:00,0.0,0.0,0.0,0.0,0.0,314.572,1895.575,3645.9565,5660.6033,6772.3392,7191.4926,6966.6833,7930.1943,6227.1822,5430.8221,3928.8826,2407.879,339.6103,0.0,0.0,0.0,0.0,0.0,0.0
2025-4-6,6:00,1972.649,3699.4504,5598.6615,7203.4709,8091.6321,8376.907,9060.1375,7471.31,5682.1558,4162.503,2163.7822,282.6948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.9832
2025-4-6,12:00,8624.586,7018.6952,5436.1723,3713.2288,1932.3499,276.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.7771,2198.3953,4288.887,6292.243,8064.3959,8196.9297,8173.3795
2025-4-6,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.4096,2086.6105,4425.9908,6675.2625,8260.9875,8872.8,9120.5625,8173.8232,7225.1722,5797.2511,3972.301,2027.0965,271.0021
2025-4-7,0:00,0.0,0.0,0.0,0.0,0.0,367.4629,1974.8811,3701.3754,5806.1291,7477.7481,8435.6934,8487.8912,7990.9893,8230.4625,6387.6375,4585.275,2475.8664,313.4846,0.0,0.0,0.0,0.0,0.0,0.0
2025-4-7,6:00,2190.8662,3942.3337,6322.3908,8243.9815,8872.8,7917.4499,7227.8934,6776.9186,5200.2044,3746.7618,2116.8653,263.1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.7926
2025-4-7,12:00,7259.1302,7108.4353,5422.8153,4070.3048,2249.926,318.8057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.9689,2148.3371,3694.0728,4697.755,5310.6952,4459.6021,5720.8429
2025-4-7,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.5675,2036.1774,4205.1333,6675.2625,8260.9875,8872.8,8861.3733,8334.2903,6149.7411,4831.4901,3538.2061,1956.9349,339.7057
2025-4-8,0:00,0.0,0.0,0.0,0.0,0.0,299.3125,1649.7187,3408.8421,5003.2672,6912.6566,8332.0961,7824.1237,7547.6016,6317.921,4957.5855,3240.2015,1946.7494,331.8966,0.0,0.0,0.0,0.0,0.0,0.0
2025-4-8,6:00,1872.5261,3667.9892,5300.8122,6860.0683,8058.0059,8438.4201,8923.6778,7791.6661,5816.8721,3573.6321,1661.8227,267.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.8977
2025-4-8,12:00,8627.5353,7420.5566,6177.7912,3808.9653,1842.3633,329.7786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.4532,1661.0789,2990.1991,5033.1339,7095.1962,7283.1036,8116.354
2025-4-8,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.5968,1959.2213,3436.1545,5404.8614,7296.3813,7556.9772,8330.9963,7287.017,6470.4827,5013.9737,3266.2878,1874.0073,333.8052
2025-4-9,0:00,0.0,0.0,0.0,0.0,0.0,368.6368,1980.2125,3580.1804,5468.3083,7601.83,7990.5282,8162.3885,7400.459,6439.3437,4452.5658,3164.8942,2379.7228,392.087,0.0,0.0,0.0,0.0,0.0,0.0
2025-4-9,6:00,1996.8023,3585.1439,5490.8545,6962.8445,7256.5813,7523.0367,7033.7353,6253.4211,4866.6121,3706.7404,2288.341,395.8462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.2394
2025-4-9,12:00,6974.7182,6399.8047,5260.1097,3725.4765,2253.302,380.6646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0086,1256.2258,2114.4073,2201.2739,3371.5784,3941.3588,6538.8681
2025-4-9,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.9372,2027.6803,3526.2017,4391.5498,5512.3586,8710.1965,9023.5396,8199.323,8230.4625,6012.0331,3681.6824,2023.3763,396.9194
2025-4-10,0:00,0.0,0.0,0.0,0.0,0.0,375.267,2179.9231,3731.3815,5498.4275,6265.5465,8195.9245,8699.2814,8398.6861,7649.4553,5513.2826,2903.6948,1379.9731,291.551,0.0,0.0,0.0,0.0,0.0,0.0
2025-4-10,6:00,2166.0485,3957.1983,5736.6321,6307.6231,7661.0697,8209.7119,7321.8801,7129.5163,5163.1991,3370.377,1823.1645,362.2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.9189
2025-4-10,12:00,8049.0484,7498.1153,5736.6339,3845.2041,2091.7481,403.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.1694,1967.8722,3529.379,4610.9043,5611.1263,6852.5569,6962.4227
2025-4-10,18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.5184,2130.7749,3951.1956,6670.5618,7203.7841,8672.8618,9995.8875,9642.0,8230.4625,6878.6032,4891.1016,2551.3042,494.9642
2025-4-11,0:00,0.0,0.0,0.0,0.0,0.0,424.8959,2531.6116,4518.2409,6667.1226,7324.8683,8595.2606,9939.1864,9642.0,8230.4625,6964.8,4771.6705,2440.5903,498.9846,0.0,0.0,0.0,0.0,0.0,0.0
