日期\时间,00:10:00,00:20:00,00:30:00,00:40:00,00:50:00,01:00:00,01:10:00,01:20:00,01:30:00,01:40:00,01:50:00,02:00:00,02:10:00,02:20:00,02:30:00,02:40:00,02:50:00,03:00:00,03:10:00,03:20:00,03:30:00,03:40:00,03:50:00,04:00:00,04:10:00,04:20:00,04:30:00,04:40:00,04:50:00,05:00:00,05:10:00,05:20:00,05:30:00,05:40:00,05:50:00,06:00:00,06:10:00,06:20:00,06:30:00,06:40:00,06:50:00,07:00:00,07:10:00,07:20:00,07:30:00,07:40:00,07:50:00,08:00:00,08:10:00,08:20:00,08:30:00,08:40:00,08:50:00,09:00:00,09:10:00,09:20:00,09:30:00,09:40:00,09:50:00,10:00:00,10:10:00,10:20:00,10:30:00,10:40:00,10:50:00,11:00:00,11:10:00,11:20:00,11:30:00,11:40:00,11:50:00,12:00:00,12:10:00,12:20:00,12:30:00,12:40:00,12:50:00,13:00:00,13:10:00,13:20:00,13:30:00,13:40:00,13:50:00,14:00:00,14:10:00,14:20:00,14:30:00,14:40:00,14:50:00,15:00:00,15:10:00,15:20:00,15:30:00,15:40:00,15:50:00,16:00:00,16:10:00,16:20:00,16:30:00,16:40:00,16:50:00,17:00:00,17:10:00,17:20:00,17:30:00,17:40:00,17:50:00,18:00:00,18:10:00,18:20:00,18:30:00,18:40:00,18:50:00,19:00:00,19:10:00,19:20:00,19:30:00,19:40:00,19:50:00,20:00:00,20:10:00,20:20:00,20:30:00,20:40:00,20:50:00,21:00:00,21:10:00,21:20:00,21:30:00,21:40:00,21:50:00,22:00:00,22:10:00,22:20:00,22:30:00,22:40:00,22:50:00,23:00:00,23:10:00,23:20:00,23:30:00,23:40:00,23:50:00,0:00+1
2025-07-02,4768.584,4621.8471,4554.16,4484.2656,4506.6186,4575.97,4538.8816,4546.4487,4654.26,4753.6203,4775.4872,4709.13,4595.8785,4496.0121,4398.21,4256.3647,4184.2536,4239.21,4340.6326,4265.512,4218.9,4586.2504,4664.7235,4395.16,4425.0662,4551.8844,4501.07,4245.4801,4130.538,4264.5,4406.9856,4257.5411,3956.12,4016.5927,4616.2868,5275.81,5250.2465,4990.7473,4973.52,5236.4418,5217.592,4952.87,5038.5756,5328.6276,5364.35,5004.1171,5742.4706,7043.2,6826.6291,6526.6498,6731.43,6644.9476,6885.4524,7244.37,6819.5575,6675.1394,7060.74,7150.9042,7087.9845,7068.84,7088.2889,7136.1198,7097.69,6872.6361,6817.4336,6906.83,6818.8414,7000.4367,7356.73,7252.3821,6849.5777,6543.39,6613.0507,6780.4109,6798.52,6689.6248,6842.9454,7134.11,7057.8775,6980.7784,7071.08,7138.1364,7240.1642,7346.79,7339.3376,7356.8702,7357.49,7173.6123,7104.4021,7138.01,7029.5025,7282.5804,7667.04,7398.6175,7151.4209,7324.59,7629.0895,7645.7469,7467.48,7561.6718,7748.7319,7797.58,7666.0672,7592.4108,7639.76,7529.5538,6649.1336,5606.54,5713.5071,5938.9272,5756.37,5640.0694,5651.682,5817.91,6132.0983,6153.3931,5798.98,5492.2339,5771.0335,6278.32,6118.9139,5889.8911,5912.46,5912.401,5871.0944,5868.73,5933.3498,5798.5594,5688.83,5970.6686,5413.5085,4517.49,5016.0035,5135.3427,4581.89,4844.3887,5064.3425,4786.44,4525.0055,4588.8803,4782.61,4662.8082,4549.2047,4679.87
2025-07-03,4951.8268,5023.9817,4883.29,4794.5697,4611.4251,4432.13,4543.0414,4598.0907,4590.51,4795.34,4649.347,4274.7,4420.2709,4750.8137,4900.09,4797.506,4556.6297,4364.25,4348.8228,4298.7388,4212.27,4292.0123,4383.3192,4383.84,4327.9543,4219.3314,4092.6,4042.2094,4221.6742,4359.73,4040.2757,3981.8243,4225.63,4208.7056,4748.5568,5528.45,5302.8348,5022.328,5100.3,5012.9223,4892.102,4906.72,5061.5006,5255.0981,5230.38,4982.4343,5932.6025,7452.87,7387.8065,7032.3471,6991.67,6611.234,6479.7574,6761.65,6973.213,7047.6929,7019.26,6913.0735,6768.7961,6725.84,6909.467,7016.7505,6918.74,6774.3416,6759.5506,6914.53,7102.896,7051.5374,6942.35,7179.0998,7138.2328,6751.46,6611.894,6687.0354,6747.13,6637.5516,6619.6852,6786.9,6963.0672,6995.0854,7001.21,7229.6565,7412.3027,7473.24,7573.0382,7531.8554,7318.06,7132.7177,7149.4512,7288.35,7320.0878,7384.2828,7495.51,7487.1351,7352.6183,7243.62,7326.0783,7373.4132,7364.64,7496.7002,7626.4069,7707.71,7801.0736,7675.4587,7582.83,7892.813,7300.6746,6048.68,5770.8158,5822.1547,5900.9,6341.6323,6335.7991,5904.07,5877.6375,5853.6334,5675.86,5665.5291,5781.8932,5855.78,5784.0496,5840.2137,6067.64,6179.1011,5894.2492,5635.03,6099.839,6354.5294,6179.5,6148.1539,5545.5492,4709.99,4830.99,4995.502,4741.82,4541.0416,4613.5781,4811.1,4803.6611,4711.5904,4681.82,4669.5496,4254.0895,3699.83
2025-07-04,3704.5218,3628.0657,3420.09,3683.7338,3928.4725,3909.12,3840.2245,3670.6614,3536.56,3660.7249,3604.3341,3434.01,3633.68,3692.3935,3541.83,3621.8526,3628.4608,3482.9,3427.8134,3328.1718,3229.64,3347.2914,3460.8373,3371.43,3113.5509,3098.2149,3297.65,3298.4681,3257.6252,3184.54,2956.3837,3069.57,3368.14,3191.4284,3073.5535,3216.27,3262.5588,3182.7133,3093.8,3142.133,3357.0804,3686.14,3941.3928,3640.5694,3123.13,3270.378,3574.9398,3694.16,3764.6093,3755.0481,3635.81,3512.6828,3804.2329,4278.64,4267.717,4243.4818,4368.42,4301.8529,4104.5291,4029.44,4254.7173,4342.3468,4253.37,4322.6515,4194.091,4012.07,4297.1631,4393.8899,4173.85,4166.7784,4231.0121,4282.1,4404.0667,4428.0844,4345.03,4348.2854,4525.6797,4626.58,4318.1231,4151.2272,4316.91,4468.2859,4450.8369,4323.56,4298.1497,4545.0706,4858.59,4848.3588,4823.3998,4845.4,4674.6374,4560.0436,4640.09,4786.5028,4767.3793,4648.85,4681.3657,4592.3573,4544.38,4918.0681,4749.0168,4101.82,4066.8324,4357.5989,4469.73,4225.7133,4159.7162,4289.06,4130.9225,3964.903,4044.61,4332.2249,4529.6021,4469.93,4231.4313,4085.2094,4088.0,4122.8715,4396.9327,4675.25,4467.491,4335.4752,4429.38,4366.2511,4340.4632,4425.62,4440.7573,4291.121,4228.64,4524.2608,4292.4011,3627.42,3571.9755,3875.9103,4053.0,3893.3897,3860.5396,3955.39,3766.1846,3722.8832,3871.17,3810.2111,3747.3787,3770.68
2025-07-05,3762.87,3881.2009,3976.78,3738.4441,3684.5057,3799.99,3591.2454,3590.6747,3720.21,3359.1403,3182.0556,3405.22,3563.6406,3626.9365,3512.98,3151.7578,3163.3906,3552.34,3663.7624,3379.7574,3042.96,3114.4497,3273.5734,3341.06,3434.6116,3499.8404,3463.81,3328.523,3275.2212,3355.32,3442.0162,3399.9552,3253.25,3150.5084,3100.2837,3090.83,3134.2903,3264.5042,3338.97,3160.1919,3027.3149,3144.52,3445.3291,3671.5083,3665.02,3474.1247,3377.1301,3427.87,3436.4635,3363.4191,3294.36,3399.8386,3832.4197,4285.21,4235.1558,4093.9956,4132.24,4214.5207,4120.8413,4051.57,4366.9432,4362.2408,4084.48,4270.3272,4360.4801,4292.15,4556.5355,4571.892,4345.6,4459.3418,4370.5568,4259.68,4828.9759,4884.6142,4360.64,4400.3264,4557.3211,4552.77,4601.5886,4575.009,4519.52,4628.7549,4630.9269,4506.34,4514.8048,4552.8979,4519.81,4458.6505,4582.8804,4799.24,4790.2478,4723.681,4646.76,4490.3565,4668.5931,4942.26,4657.5192,4570.98,4926.38,5123.7797,4721.1356,4156.43,4303.1164,4482.1367,4285.76,4014.5793,4101.8212,4407.84,4387.5958,4259.0418,4206.22,4184.1784,4158.4488,4133.92,4126.3788,4066.3481,4042.95,4219.647,4348.2535,4352.25,4368.557,4294.2485,4250.77,4451.8592,4365.741,4062.94,4144.772,4198.9901,4247.76,4640.7807,4324.9935,3552.72,3684.9627,3902.488,3731.26,3574.8619,3694.8537,3890.02,3769.0585,3816.569,3992.38,3826.1198,4069.5945,4642.88
2025-07-06,4669.9004,4642.8066,4745.0,4645.2955,4593.7136,4673.77,4680.4692,4540.0171,4416.47,4524.1702,4497.7458,4400.63,4609.4717,4496.2582,4228.1,4586.5831,4652.5714,4249.68,4146.8465,4184.6071,4147.36,4091.2091,4372.0748,4706.46,4436.542,4225.267,4365.81,4468.813,4267.6355,4027.47,4232.6931,4302.167,4093.89,4115.4179,4607.5598,5253.67,5447.0784,5347.3342,5185.53,5072.1611,5130.109,5338.89,5522.8107,5482.8481,5155.76,4846.0182,5685.8095,7120.19,7336.2767,7031.4596,6913.26,6992.9724,7055.2906,6957.48,6767.9046,6878.222,7025.48,6621.5587,6657.082,7229.87,7378.6795,7096.8951,6827.67,6997.0948,7191.1664,7139.77,6962.9827,6909.369,7074.15,7284.6456,7056.8292,6605.44,6629.3579,6687.8088,6551.92,6501.574,6806.3192,7180.57,7065.4447,6969.5827,7053.81,7006.634,7090.0226,7259.26,7180.8911,7177.0188,7352.78,7456.1219,7355.0839,7073.54,6832.5116,7113.0047,7496.91,7135.8496,7235.041,7784.84,7529.0278,7150.3548,7150.82,7329.5664,7424.9039,7444.65,7558.6491,7502.4184,7499.06,7889.8151,7190.5417,5704.38,5381.0749,5766.9686,6033.73,5856.5192,5882.2718,6120.67,5945.4034,5687.4176,5732.47,6080.4058,6011.4071,5706.33,6021.7064,6239.4259,6065.76,5955.5182,6027.695,6071.74,5829.6631,5772.5591,5941.17,5857.8826,5444.4383,4999.59,4908.6005,4841.7435,4756.62,4899.6736,4821.0768,4450.2,4243.0603,4501.4659,4865.65,4696.7732,4664.2197,4792.23
2025-07-07,4476.9606,4472.9218,4856.1,4915.9432,4895.2793,4923.71,4800.4577,4471.0522,4292.73,4662.2663,4704.8883,4472.01,4810.9375,4814.5046,4364.63,4317.4577,4468.6471,4523.7,4446.4505,4465.655,4556.12,4444.6507,4147.8487,3971.46,4227.5941,4422.6976,4352.71,4277.1105,4327.0305,4379.92,4227.1277,4161.9955,4189.48,4100.0911,4452.7219,5118.71,5326.9047,5265.5814,5201.49,5197.0661,5187.3206,5200.96,5328.2592,5411.7468,5245.78,4926.4109,5617.3204,6959.54,7344.6509,7296.4768,7265.5,7128.4242,6970.8739,6932.41,7040.3294,6921.2266,6730.8,6975.0477,7076.9567,6925.33,6964.1495,6907.387,6806.32,7019.0686,7048.6026,6847.0,6875.4097,6966.5125,7016.96,7079.6414,6936.3886,6702.18,6754.1378,6906.6595,6883.28,6657.8655,6940.2325,7523.22,7449.2543,7146.014,7068.02,7220.5036,7164.5715,6963.32,7081.8465,7173.4874,7085.52,7032.0983,7080.2033,7247.19,7479.5027,7490.3013,7315.99,7265.7941,7223.0128,7157.79,7211.4989,7412.0519,7567.84,7453.6797,7445.6981,7609.83,7622.4699,7460.1711,7360.12,7445.2745,6731.3615,5587.03,5475.5159,5739.9751,5822.27,5806.4623,5761.3597,5803.46,5978.9273,5851.5644,5624.06,5929.8173,6117.432,5952.52,5854.299,5870.2405,5950.03,6023.2805,5938.1461,5801.08,5867.8035,5895.7509,5957.02,6239.0595,5695.3445,4645.28,4592.5581,5070.6943,5325.33,5021.5216,4599.3462,4459.41,4638.6699,4667.6501,4523.07,4608.2602,4755.639,4733.08
2025-07-08,4520.4376,4579.8654,4860.2,4837.9663,4632.2837,4529.56,4682.3052,4729.3632,4651.16,4744.9616,4714.5078,4544.46,4513.1464,4355.2692,4110.23,4183.1429,4637.8153,4932.87,4430.1113,4113.4861,4230.63,4136.2805,4173.6674,4264.63,3948.9545,3920.1051,4198.14,4146.0868,4332.2805,4640.3,4328.8029,4106.3631,4205.56,4216.7884,4531.3515,5111.7,5392.6934,5267.1894,5084.08,5277.2989,5312.411,5081.35,5048.1598,5263.483,5364.77,5075.2865,5592.4246,6689.18,6902.3561,6965.5465,7192.84,7106.3969,6999.7977,7037.43,7059.2212,6950.0473,6863.27,7048.0727,7143.6653,7114.05,7225.4866,7062.0378,6693.12,6662.7567,6777.144,6843.25,6893.3232,7075.4865,7217.39,6949.0885,6502.3583,6326.87,6685.8281,6877.1469,6756.69,6847.4379,7135.5358,7340.87,7192.8245,6947.7872,6903.79,7134.7888,7207.3186,7086.19,7151.0131,7343.9366,7488.41,7457.3246,7336.0718,7273.12,7345.9815,7322.4596,7206.0,7239.0544,7366.781,7442.9,7388.5999,7433.6533,7521.56,7376.4823,7289.2896,7464.06,7759.4557,7627.2191,7441.11,7923.8422,7229.7737,5603.56,5316.1321,5785.0907,6048.61,5798.6301,5836.3144,6107.34,5812.2975,5648.951,5845.28,5915.387,5935.8248,5951.82,5894.2778,5951.6746,6139.01,6222.3881,5955.4093,5628.67,5805.6602,6015.8234,6077.55,6157.7016,5649.7091,4797.33,4570.3749,4658.3323,4749.55,4836.3883,4815.4206,4784.62,4906.6991,4721.3185,4381.15,4537.5105,4765.3653,4685.77
2025-07-09,4380.512,4442.9455,4754.84,4644.2128,4546.139,4689.87,4828.8756,4789.2611,4617.76,4533.0315,4639.3807,4696.51,4386.9232,4303.8495,4455.5,4317.7804,4458.3754,4735.17,4381.0633,4065.8343,4146.25,4314.8038,4348.6556,4263.83,4231.9702,4210.8477,4203.01,4252.5435,4181.75,4081.16,4213.2925,4247.4186,4108.57,4110.8566,4476.7244,5005.21,5234.5844,5242.4855,5208.74,5241.3723,5306.7153,5279.2,5092.8878,5119.2607,5188.2,4929.5987,5682.4875,7008.34,7013.121,6772.9217,6860.18,6768.7484,6745.3371,6902.79,7003.351,6776.7988,6534.67,6840.2348,6961.8945,6814.38,6991.5357,6936.8367,6685.59,6882.9396,7074.5367,7016.8,6930.2889,6910.6774,7022.54,7238.4813,7165.6152,6880.5,6816.5726,6620.0859,6389.79,6640.8604,6949.4007,7037.57,7028.4556,7089.7875,7237.69,7319.6569,7162.3897,7037.79,7366.3738,7411.1192,7110.45,7139.6904,7255.8109,7273.27,7280.7831,7273.807,7235.91,7217.1137,7450.305,7664.35,7380.2553,7432.9198,7786.68,7579.9227,7429.4229,7467.69,7207.8039,7133.0608,7512.79,7916.9667,7078.9615,5726.14,5898.5625,6167.495,5862.76,5756.333,5791.6217,5742.66,5578.0816,5783.66,6116.98,5859.0981,5767.8273,5965.76,5831.8415,5798.826,5961.9,5946.62,5936.1577,5975.15,5908.3186,5909.5583,6014.6,5962.1208,5246.9396,4443.23,4703.8678,4992.81,4799.91,4602.2687,4486.3188,4494.04,4674.6647,4849.9674,4877.57,4748.3205,4606.076,4491.3
2025-07-10,4402.6303,4697.733,5003.29,4559.1732,4298.7355,4486.12,4449.0552,4184.3735,4057.04,4382.4977,4556.7148,4508.48,4682.2694,4563.8199,4245.34,4392.5034,4566.3369,4491.32,4354.1445,4381.312,4508.19,4419.486,4003.4576,3693.51,4079.5067,4445.2073,4472.3,4462.4565,4294.4812,4111.13,4232.6209,4205.2707,3992.18,4085.2305,4613.896,5157.7,5136.1703,5111.8165,5314.06,5406.1837,5290.9022,5136.84,5204.3553,5326.9331,5296.99,5179.4823,5798.5696,6811.52,6963.3353,6750.5017,6593.6,6472.4285,6693.4352,7083.43,7075.9086,6803.2874,6663.95,6921.0175,6992.3881,6899.18,7152.7397,7014.7583,6592.03,6764.8372,6879.7543,6757.37,6909.5156,7140.1721,7253.7,7235.6325,7053.5926,6782.92,6611.2598,6703.6737,6881.33,6801.7238,6798.1284,6978.34,7081.8172,6979.1075,6849.55,6970.9854,6957.8118,6918.27,7320.8093,7461.3401,7185.77,7065.2435,7166.7503,7343.53,7403.0432,7294.968,7275.39,7631.9288,7732.962,7500.99,7463.6948,7437.688,7412.8,7579.4026,7523.2797,7398.06,7749.7697,7846.4899,7635.26,7653.7766,6857.0044,5617.59,5523.3927,5761.4541,5718.27,5632.2683,5846.3286,6164.22,6073.617,5996.0877,5987.86,5722.2398,5724.4093,5916.98,5734.7577,5897.4415,6257.54,5943.843,5917.6653,6192.12,5827.2433,5698.6449,6011.95,6002.3547,5592.0871,5134.27,5014.4914,4794.6986,4577.97,4886.7759,4965.5465,4718.21,4761.1391,4645.3107,4413.76,4533.5042,4150.9333,3449.51
2025-07-11,3525.5937,3662.5161,3542.34,3579.1766,3654.6707,3684.38,3717.1843,3638.9688,3519.32,3555.0372,3558.9585,3535.48,3661.728,3661.8849,3514.06,3472.3612,3421.6789,3336.8,3362.1883,3562.7721,3682.18,3379.2556,3150.0282,3221.97,3361.7183,3420.7033,3357.8,3229.3796,3157.0037,3255.84,3493.9596,3370.5052,3001.36,3013.6568,3154.2631,3161.86,3053.4942,3066.2469,3179.14,3185.9396,3363.0248,3679.3,3767.891,3648.6561,3526.53,3569.0887,3479.0628,3278.76,3324.4008,3554.9568,3662.21,3449.666,3671.6553,4221.06,4219.1347,4082.9103,4101.3,4160.2655,4373.1338,4518.03,4231.8315,4138.6109,4285.73,4123.1636,4004.5772,4103.32,4211.3858,4259.597,4284.13,4346.7755,4354.4186,4332.95,4404.5512,4446.3929,4355.87,4185.8178,4254.9839,4424.98,4265.737,4244.9977,4463.22,4528.8182,4472.042,4437.06,4515.7825,4585.7467,4521.77,4343.4025,4420.8095,4648.43,4597.0825,4754.2403,4929.42,4446.046,4281.4557,4586.61,4564.7433,4604.9338,4887.41,5043.0197,4616.5862,3940.58,3846.972,3968.9661,4018.7,4087.3547,4225.347,4306.62,4152.4073,4011.883,4030.94,4136.3895,4231.3165,4315.64,4422.4883,4333.449,4161.13,4268.8356,4445.8042,4405.89,4069.1882,3873.0414,3977.87,4184.9978,4471.5878,4646.46,4470.6768,4359.8131,4406.62,4288.3524,3983.4536,3729.39,3785.9525,3807.0569,3708.27,3741.7532,3845.3148,3864.27,3719.2817,3657.1036,3717.8,3738.4273,3879.6966,3986.55
2025-07-12,3729.7402,3652.5609,3835.96,3828.0779,3772.4903,3677.17,3424.0167,3521.2597,3787.64,3543.7162,3473.3879,3676.84,3561.1655,3476.8378,3570.38,3580.753,3427.3008,3316.08,3507.305,3554.5904,3365.84,3265.451,3125.6514,3064.14,3341.3525,3367.1978,3154.64,3269.6131,3240.3254,2989.89,2977.6039,3152.5756,3293.87,3241.934,3209.5437,3183.8,2988.5136,3040.7441,3223.08,3049.8095,3254.5899,3686.92,3432.7663,3270.3814,3509.85,3663.8116,3673.741,3622.51,3622.6703,3792.7451,3894.16,3595.3491,3589.562,3999.55,4253.1357,4322.5858,4361.7,4474.9467,4438.7554,4276.24,4240.9769,4202.8761,4179.27,4347.4871,4541.2036,4600.67,4496.4943,4337.9433,4223.1,4176.6115,4114.9612,4072.97,4160.43,4219.0249,4284.59,4500.5585,4422.0609,4191.08,4401.9313,4539.742,4458.17,4532.503,4615.8316,4582.38,4478.5508,4402.157,4420.51,4537.4266,4669.3284,4714.69,4627.558,4566.0503,4638.3,4790.1271,4740.213,4566.89,4621.4319,4695.6308,4665.54,4565.6343,4178.4664,3884.87,4292.8494,4329.1317,3974.74,4237.2434,4347.5276,4094.53,4084.7961,4133.9836,4137.98,4217.1274,4242.0229,4222.65,4296.3584,4300.283,4229.08,4245.392,4251.9517,4253.48,4351.0101,4361.9429,4242.55,4152.0792,4205.9175,4296.86,4216.6932,4180.2747,4280.83,4386.9325,4388.6412,4213.33,3899.082,3787.7079,3809.02,3613.3199,3650.5966,3832.17,3631.5002,3702.2427,3996.63,3838.0819,4005.7579,4570.87
2025-07-13,4758.2793,4729.9686,4685.57,4622.6356,4564.1055,4532.08,4538.2916,4584.5358,4525.1,4252.3222,4350.2549,4644.77,4379.5599,4169.8534,4288.66,4374.4192,4314.1391,4188.34,4164.3336,4258.1904,4367.33,4359.4569,4300.3642,4284.11,4316.3353,4157.2077,3953.33,4109.382,4284.1598,4219.2,3991.3983,3904.1041,3894.2,3746.8137,4263.0538,5199.75,5388.9493,5163.0744,4969.73,4967.8149,5240.2169,5441.95,5097.4805,4826.777,4849.24,4942.6815,5775.3432,6901.07,7036.61,6893.4822,6907.21,6843.5899,6927.223,7047.92,6851.5452,6811.5309,6946.39,6817.798,6804.801,6982.41,7002.1715,6888.4541,6852.25,7047.1078,7070.1552,6932.62,7028.7641,7083.4729,6993.21,6956.1566,6992.2904,6958.9,6693.9098,6410.0369,6298.03,6425.4565,6818.6337,7125.92,6925.7505,6948.8183,7222.03,7060.3964,6896.2478,7026.4,7273.2453,7284.487,7120.37,7154.2784,7218.7726,7296.51,7512.2755,7426.2815,7090.91,7063.599,7363.8866,7594.25,7350.9494,7275.6165,7543.33,7685.9396,7591.8887,7379.01,7268.1019,7358.9252,7627.12,7782.3328,6913.6041,5633.27,5604.5003,6015.1319,6122.3,5946.2359,5731.7661,5737.31,6040.7552,6158.6908,5960.6,5792.0417,5911.8115,6102.92,5909.3774,5700.3698,5748.33,5968.478,6089.0619,6021.79,5899.2113,5827.5522,5849.15,5850.8358,5356.9354,4717.5,4763.5078,4643.1281,4358.77,4740.7943,4844.2184,4468.84,4404.5752,4594.5099,4839.76,5001.1535,4864.2471,4597.46
2025-07-14,4604.889,4638.4815,4635.57,4766.6931,4744.0484,4621.41,4705.7241,4515.3881,4252.05,4598.8884,4672.632,4307.9,4244.5593,4367.5263,4358.24,4103.8789,4188.3047,4549.49,4544.2902,4469.3831,4525.16,4566.5282,4437.8185,4220.02,4147.5753,4132.2653,4134.08,4185.5731,4100.1272,4008.54,4225.038,4321.0021,4088.67,3865.194,4462.5587,5393.48,5298.1393,4948.9573,4950.84,5147.6365,5218.3715,5149.45,5193.0144,5299.499,5299.38,5203.272,5843.4904,6847.71,6901.9176,6549.2575,6399.82,6566.5819,6830.9282,7020.64,7107.3131,7136.3006,7113.79,7019.8414,6952.6153,6987.47,7119.7205,7234.9563,7161.57,6855.919,6873.563,7145.7,7061.0666,6923.1714,6968.67,7074.3974,6914.9069,6590.08,6522.9398,6544.9882,6474.4,6364.6923,6621.2176,7040.69,7012.1896,7045.9025,7289.18,7349.3915,7276.9055,7238.37,7321.5382,7316.672,7203.69,7189.0356,7323.9643,7498.85,7522.8727,7367.2178,7273.45,7525.2787,7681.8848,7600.32,7533.5544,7406.033,7370.06,7661.7561,7633.7765,7378.89,7602.4,7644.6624,7465.47,7607.0268,7121.1325,6155.93,5899.2786,5811.7598,5641.25,5747.5531,5995.4816,6090.64,5863.3297,5734.2162,5863.68,6029.0081,6109.9907,6065.86,5939.9308,5904.9335,5947.15,5910.5493,5933.943,6028.74,6042.7714,5985.5398,5953.16,5944.8435,5436.4553,4684.78,4567.1258,4799.6588,4928.35,4769.4069,4681.3382,4743.17,4702.2249,4628.0542,4550.93,4438.3409,4492.4693,4709.36
2025-07-15,4817.9952,4571.1304,4351.78,4759.5855,4828.3512,4404.26,4314.3756,4468.0542,4564.52,4453.0242,4436.113,4555.8,4581.0533,4665.9807,4685.88,4348.6403,4183.1133,4331.48,4448.317,4607.0311,4649.58,4303.1435,4170.9145,4266.59,4043.6111,3941.8851,4166.1,4378.2772,4072.721,3614.92,3885.3372,4217.863,4105.12,3788.0239,4221.325,5214.12,5560.2187,5274.6583,4927.46,5053.3937,5136.4851,5101.46,5350.7316,5397.6215,5072.46,4894.8263,5869.675,7218.55,7047.8685,6549.3253,6587.76,6868.3373,6951.1038,6768.53,6633.4731,6777.3099,7010.82,6917.0771,6745.8065,6781.08,7037.3675,7026.5389,6799.19,6876.269,7018.3447,7009.53,6887.8781,6820.2997,6930.4,7132.2847,6837.7975,6320.65,6449.7923,6565.0935,6443.29,6551.781,6803.9794,7040.36,7171.8745,7104.0808,7000.1,7160.546,7400.5504,7490.08,7353.2802,7207.1057,7166.45,7194.9478,7339.2452,7451.74,7314.8646,7278.805,7381.81,7336.8078,7367.4763,7534.36,7593.8344,7294.7176,6973.7,7219.1011,7318.3946,7107.34,7148.3157,7391.5343,7650.23,7671.6125,6888.0954,5841.43,5763.4785,5926.5951,5858.44,5807.4057,5866.6701,5964.49,5959.0358,5899.7937,5897.26,5983.8094,5853.8373,5618.89,5700.0563,5767.0693,5696.19,5697.2647,5719.2499,5739.17,5817.7245,5958.5819,6127.42,6167.8563,5569.219,4717.92,4561.532,4396.1465,4129.4,4421.7936,4816.8859,4853.71,4528.565,4485.3773,4683.0,4510.0133,4423.4005,4568.4
2025-07-16,4580.642,4418.3657,4321.88,4524.4124,4484.4518,4224.64,4296.9771,4353.1848,4316.82,4483.8293,4630.4974,4666.23,4720.0908,4727.2693,4613.66,4400.7161,4306.73,4214.31,3852.2986,3838.2022,4242.51,4462.2221,4313.5945,4171.63,4521.5007,4555.1626,4224.77,4266.3758,4229.3833,4067.67,4237.1542,4362.7107,4153.52,3849.2793,4532.8356,5690.36,5635.1448,5172.6163,4999.83,5044.7611,5162.7975,5172.43,5010.78,5162.4855,5452.39,5324.3712,5814.6898,6736.79,6797.3799,6753.6147,6953.82,6934.7875,6748.267,6669.17,6871.0918,6821.2855,6613.03,6860.5625,7067.6279,6902.33,6578.1537,6654.4095,7033.7,7091.1858,7034.7031,7051.82,7075.5626,6977.0724,6844.11,6888.3367,6910.0893,6855.38,6824.2839,6554.6071,6273.08,6539.6685,6931.5485,7075.69,7002.3038,7117.2772,7240.82,6890.5203,7013.5967,7443.34,7098.8874,7083.5386,7372.82,6895.4317,7060.478,7810.24,7629.4328,7533.332,7801.61,7633.2605,7449.0277,7511.25,7633.4736,7744.4755,7667.57,7287.4826,7255.096,7558.35,7554.4388,7494.1053,7689.52,7978.8849,7084.016,5588.46,5503.9478,6022.5218,6139.09,5686.1789,5662.517,6007.99,5749.5645,5599.9497,5779.92,5764.775,5751.3481,5918.87,6178.5016,6214.3815,5940.95,5579.0253,5423.8742,5513.53,5641.2091,5715.3097,5757.62,5785.0189,5489.647,4965.92,4721.9642,4956.1611,5166.26,4674.0363,4510.2252,4805.54,4679.2957,4521.8562,4610.87,4750.2753,4651.2984,4497.77
2025-07-17,4707.5422,4705.4391,4446.33,4494.8043,4719.9209,4816.83,4630.5144,4547.9563,4568.64,4376.232,4445.0689,4595.81,4184.9304,4088.1001,4377.33,4253.0449,4171.2368,4241.63,4090.4876,4082.7939,4309.17,4450.4952,4420.2728,4327.74,4329.4054,4253.7771,4135.36,4226.1143,4480.1393,4549.33,4122.8437,3900.1521,3994.83,3969.8292,4498.3017,5378.06,5544.7964,5142.1365,4807.95,5072.7979,5343.4215,5275.41,5090.0369,5120.1631,5173.59,4940.3341,5728.4654,6998.56,6801.5374,6512.7498,6793.26,6926.1308,6957.7086,7015.97,7077.1671,7023.7483,6882.43,6796.423,6717.0757,6716.04,6921.4461,7019.3055,6864.34,6616.8165,6525.8343,6656.85,6855.6618,6915.6156,6963.41,7218.3211,6944.8714,6345.48,6419.4468,6652.3706,6599.12,6389.2637,6574.5721,7035.33,7109.2811,7042.3763,7099.45,7249.7097,7171.4232,7040.35,7327.286,7444.3121,7272.48,7262.6182,7200.8874,7058.17,7085.3248,7219.5411,7372.63,7459.429,7208.0902,6962.59,7372.391,7692.7679,7650.2,7667.2585,7651.4884,7571.89,7523.5966,7331.3514,7256.89,7610.3166,6964.3422,5641.5,5482.1339,5682.413,5743.97,5948.1974,5775.6988,5461.84,5793.3626,5945.1337,5724.98,5754.9647,5751.1487,5719.82,5984.814,6057.2464,5921.82,6024.5684,5957.496,5795.27,6022.5971,5993.9468,5781.05,5994.2254,5452.2241,4432.55,4504.1585,4775.8786,4742.65,4799.605,4860.7054,4865.85,4850.8105,4631.7657,4577.25,5124.9897,4658.719,3434.74
