date,interval_index,plan_purchase_kwh,actual_extracted_kwh,actual_charge_kwh,actual_discharge_kwh,actual_soc_start_kwh,actual_soc_end_kwh,emergency_purchase_kwh,curtailment_kwh
2025-04-12,85,0.0,0.0,474.8408922455958,0.0,8605.390531345833,9032.747334366868,0.0,41.67945775440421
2025-04-12,86,0.0,0.0,385.9657528534733,0.0,9032.747334366868,9380.116511934993,0.0,138.4894471465267
2025-04-12,87,0.0,0.0,292.818057163448,0.0,9380.116511934993,9643.652763382097,0.0,208.34485950321857
2025-04-12,88,0.0,0.0,234.7598560883656,0.0,9643.652763382097,9854.936633861626,0.0,167.64369391163427
2025-04-12,89,0.0,0.0,217.65763400875926,0.0,9854.936633861626,10050.82850446951,0.0,108.95781599124064
2025-04-12,90,0.0,0.0,215.11409757754052,0.0,10050.82850446951,10244.431192289296,0.0,112.14256908912625
2025-04-12,91,0.0,0.0,240.97804274889927,0.0,10244.431192289296,10461.311430763306,0.0,119.76794058443397
2025-04-12,92,0.0,0.0,162.12897001541376,0.0,10461.311430763306,10607.227503777178,0.0,162.98006331791964
2025-04-12,93,0.0,0.0,45.264110799339846,0.0,10607.227503777178,10647.965203496584,0.0,188.56380586732678
2025-04-12,94,0.0,0.0,23.67350351040966,0.0,10647.965203496584,10669.271356655952,0.0,171.56086315625703
2025-04-12,95,0.0,0.0,41.790553646313356,0.0,10669.271356655952,10706.882854937634,0.0,138.98464635368668
2025-04-12,96,0.0,0.0,60.39060471987011,0.0,10706.882854937634,10761.234399185518,0.0,74.39814528012982
2025-04-12,97,0.0,0.0,39.44763357514205,0.0,10761.234399185518,10796.737269403146,2.418087182548853e-07,0.0
2025-04-12,98,0.0,0.0,0.0,15.555787229843304,10796.737269403146,10779.453061369986,0.0,3.442087229843196
2025-04-12,99,0.0,0.0,0.0,64.410161539412,10779.453061369986,10707.886215215083,0.0,23.16474487274536
2025-04-12,100,44.55864686588302,30.840936335936476,0.0,110.89166366406346,10707.886215215083,10584.673255588346,0.0,0.0
2025-04-12,101,119.95487876200485,119.95487876200485,0.0,0.0,10584.673255588346,10584.673255588346,20.395604571328477,0.0
2025-04-12,102,83.93500485951279,63.46333333333331,0.0,0.0,10584.673255588346,10584.673255588346,0.0,0.0
2025-04-12,103,176.05785519330038,121.5351,0.0,0.0,10584.673255588346,10584.673255588346,0.0,0.0
2025-04-12,104,252.0944837822122,196.30631666666665,0.0,0.0,10584.673255588346,10584.673255588346,0.0,0.0
2025-04-12,105,281.8048599933509,232.08458333333334,0.0,0.0,10584.673255588346,10584.673255588346,0.0,0.0
2025-04-12,106,340.58018500657545,298.61788333333334,0.0,0.0,10584.673255588346,10584.673255588346,0.0,0.0
2025-04-12,107,383.194785477902,376.85378333333324,0.0,0.0,10584.673255588346,10584.673255588346,0.0,0.0
2025-04-12,108,263.4725061498009,263.4725061498009,0.0,151.99892332399503,10584.673255588346,10415.78556300613,13.124820526204076,0.0
2025-04-12,109,272.00328654919593,244.76486544002373,0.0,188.4946678933096,10415.78556300613,10206.347043124675,0.0,0.0
2025-04-12,110,312.36350833333324,248.9008655281238,0.0,172.42885113854283,10206.347043124675,10014.759430748516,0.0,0.0
2025-04-12,111,308.8453506790776,261.7309595673113,0.0,159.452373766022,10014.759430748516,9837.590126564048,0.0,0.0
2025-04-12,112,288.28210159222436,261.78371178034416,0.0,175.67660488632248,9837.590126564048,9642.393898912578,0.0,0.0
2025-04-12,113,323.194125,297.04754426767374,0.0,144.68163906565957,9642.393898912578,9481.636522172956,0.0,0.0
2025-04-12,114,358.37477774048523,284.56107667600475,0.0,141.8505899906619,9481.636522172956,9324.024755516664,0.0,0.0
2025-04-12,115,297.53221900228084,236.07253331505228,0.0,178.85800001828102,9324.024755516664,9125.293644385241,0.0,0.0
2025-04-12,116,311.49665833333324,260.40891664838574,0.0,169.87618335161426,9125.293644385241,8936.542329550115,0.0,0.0
2025-04-12,117,317.8911826453077,299.5330876295069,0.0,157.8085790371598,8936.542329550115,8761.199463953271,0.0,0.0
2025-04-12,118,319.15279999999984,291.6773939102577,0.0,166.2384727564089,8761.199463953271,8576.490049779484,0.0,0.0
2025-04-12,119,312.01391666666666,277.00537743669827,0.0,174.35197256330173,8576.490049779484,8382.76563582026,0.0,0.0
2025-04-12,120,310.77898705179837,272.4199135845791,0.0,183.27008641542085,8382.76563582026,8179.132206469792,0.0,0.0
2025-04-12,121,318.014724529013,298.6232728429149,0.0,170.07637715708512,8179.132206469792,7990.158454073031,0.0,0.0
2025-04-12,122,316.5582951650175,299.48463025124585,0.0,173.2623030820875,7990.158454073031,7797.644783981823,0.0,0.0
2025-04-12,123,299.5364757786078,280.6203774366984,0.0,189.9829558966349,7797.644783981823,7586.5526107633395,0.0,0.0
2025-04-12,124,329.16884701236586,316.608467223982,0.0,159.5454661093513,7586.5526107633395,7409.279870641838,0.0,0.0
2025-04-12,125,319.21996570276707,262.0755807865135,0.0,192.28230254681984,7409.279870641838,7195.632867812038,0.0,0.0
2025-04-12,126,318.45162274553405,256.32797221974215,0.0,169.19202778025783,7195.632867812038,7007.641725833973,0.0,0.0
2025-04-12,127,303.65461666666664,254.32630555307566,0.0,194.2688777802577,7007.641725833973,6791.787417189243,0.0,0.0
2025-04-12,128,297.0551005426895,275.3770473247493,0.0,193.26321934191736,6791.787417189243,6577.050506809334,0.0,0.0
2025-04-12,129,280.52079148274646,266.18343347263016,0.0,200.57489986070317,6577.050506809334,6354.189506964109,0.0,0.0
2025-04-12,130,322.44180800016215,313.3481223247492,0.0,158.21651100858406,6354.189506964109,6178.393383621237,0.0,0.0
2025-04-12,131,281.5068402368344,245.41823474786645,0.0,198.39191525213357,6178.393383621237,5957.957922229978,0.0,0.0
2025-04-12,132,409.9182626716143,398.27166666666665,0.0,0.0,5957.957922229978,5957.957922229978,0.0,0.0
2025-04-12,133,432.0477360920002,393.07966666666664,0.0,0.0,5957.957922229978,5957.957922229978,0.0,0.0
2025-04-12,134,158.52412000572969,120.43325759371191,0.0,256.55817573962145,5957.957922229978,5672.893282519288,0.0,0.0
2025-04-12,135,417.93970807816737,362.7283333333333,0.0,0.0,5672.893282519288,5672.893282519288,0.0,0.0
2025-04-12,136,414.5203162529149,413.56371666666666,0.0,0.0,5672.893282519288,5672.893282519288,0.0,0.0
2025-04-12,137,193.59472599653236,193.59472599653236,0.0,236.58726014733384,5672.893282519288,5410.01854902225,1.828313856133775,0.0
2025-04-12,138,193.95971719379577,170.65380457157215,0.0,231.87452876176116,5410.01854902225,5152.380183731404,0.0,0.0
2025-04-12,139,187.14251666666672,166.79546566852133,0.0,238.9450009981453,5152.380183731404,4886.885738177909,0.0,0.0
2025-04-12,140,216.54510000000005,188.2789523423413,0.0,227.02604765765864,4886.885738177909,4634.634574113844,0.0,0.0
2025-04-12,141,297.9113300925639,244.16816963189888,0.0,155.04016370143444,4634.634574113844,4462.3677255566945,0.0,0.0
2025-04-12,142,203.51256179575864,147.21494810449786,0.0,225.9851018955021,4462.3677255566945,4211.273167895026,0.0,0.0
2025-04-12,143,177.3111083333332,154.97185573604327,0.0,291.5218442639567,4211.273167895026,3887.3600076017406,0.0,0.0
2025-04-12,144,200.76750000000004,200.76750000000004,0.0,370.74607754547276,3887.3600076017406,3475.419921440104,0.20642245452722818,0.0
2025-04-13,1,1437.0723098393196,1416.8289,833.3333333333334,0.0,3475.419921440104,4225.419921440104,0.0,0.0
2025-04-13,2,1426.7604381408983,1392.8688833333333,833.3333333333334,0.0,4225.419921440104,4975.419921440104,0.0,0.0
2025-04-13,3,1390.4063233799573,1390.4063233799573,833.2363238484511,0.0,4975.419921440104,5725.3326129037105,4.684937779590224e-07,0.0
2025-04-13,4,1425.9031765997347,1392.0507,833.3333333333334,0.0,5725.3326129037105,6475.3326129037105,0.0,0.0
2025-04-13,5,1462.7247558019467,1410.4637666666667,833.3333333333334,0.0,6475.3326129037105,7225.3326129037105,0.0,0.0
2025-04-13,6,1476.3341875135802,1425.0216666666665,833.3333333333334,0.0,7225.3326129037105,7975.3326129037105,0.0,0.0
2025-04-13,7,612.2548080848093,565.3168499999999,0.0,0.0,7975.3326129037105,7975.3326129037105,0.0,0.0
2025-04-13,8,600.1798663055755,560.95505,0.0,0.0,7975.3326129037105,7975.3326129037105,0.0,0.0
2025-04-13,9,1474.8309833737642,1419.4450000000002,833.3333333333334,0.0,7975.3326129037105,8725.33261290371,0.0,0.0
2025-04-13,10,638.9971822134297,587.9884166666666,0.0,0.0,8725.33261290371,8725.33261290371,0.0,0.0
2025-04-13,11,653.762257632559,593.7401833333333,0.0,0.0,8725.33261290371,8725.33261290371,0.0,0.0
2025-04-13,12,653.3356225681443,596.5749999999999,0.0,0.0,8725.33261290371,8725.33261290371,0.0,0.0
2025-04-13,13,1484.45356766534,1397.81645,833.3333333333334,0.0,8725.33261290371,9475.33261290371,0.0,0.0
2025-04-13,14,621.1010081329689,578.6319833333333,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.0
2025-04-13,15,614.0614883441827,614.0614883441827,0.0,0.0,9475.33261290371,9475.33261290371,15.615178322483871,0.0
2025-04-13,16,612.8251547616766,612.8251547616766,0.0,0.0,9475.33261290371,9475.33261290371,7.159361904990078,0.0
2025-04-13,17,641.4480007014073,576.4232333333333,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.0
2025-04-13,18,640.7784626006096,558.6266666666667,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.0
2025-04-13,19,646.5156250123548,596.6624833333333,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.0
2025-04-13,20,635.8351689076542,605.9187833333333,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.0
2025-04-13,21,639.3908293615926,584.615,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.0
2025-04-13,22,653.471014177593,605.8069666666667,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.0
2025-04-13,23,662.7378048186805,600.2615,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.0
2025-04-13,24,664.0419048186805,561.6966666666666,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.0
2025-04-13,25,643.6170076860075,562.4705833333333,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.0007666666666666666
2025-04-13,26,652.1028098629463,590.6127666666666,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.0
2025-04-13,27,691.0062367291223,614.3966666666666,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.0
2025-04-13,28,655.6240623218267,612.4213833333333,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.010699999999999998
2025-04-13,29,654.65275282712,595.5136333333332,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.0
2025-04-13,30,684.8037881373289,596.49,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.0
2025-04-13,31,647.3539285349021,635.80225,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.14903333333333332
2025-04-13,32,635.6282023244092,632.7868666666666,0.0,0.0,9475.33261290371,9475.33261290371,0.0,0.0
2025-04-13,33,1304.0031491296158,1214.9089761776609,638.4223095109943,0.0,9475.33261290371,10049.912691463605,0.0,0.0
2025-04-13,34,1467.0722036985883,1387.659,833.3333333333334,0.0,10049.912691463605,10799.912691463605,0.0,6.314633333333333
2025-04-13,35,701.422392342357,659.0190666666666,0.0,0.0,10799.912691463605,10799.912691463605,0.0,26.64353333333333
2025-04-13,36,27.75328376782761,15.965660564434074,0.0,733.014339435566,10799.912691463605,9985.452314312977,0.0,0.0
2025-04-13,37,0.0,0.0,0.0,717.4450505698649,9985.452314312977,9188.291147013128,4.416216096801804,0.0
2025-04-13,38,0.0,0.0,0.0,660.8882380863546,9188.291147013128,8453.970882472733,0.0,12.364454753021278
2025-04-13,39,0.0,0.0,0.0,645.33080982449,8453.970882472733,7736.936649334411,0.0,44.6828931578234
2025-04-13,40,0.0,0.0,0.0,610.9043857043957,7736.936649334411,7058.153998551749,0.0,50.091135704395725
2025-04-13,41,542.3883275049407,537.2893999999999,0.0,0.0,7058.153998551749,7058.153998551749,0.0,0.0
2025-04-13,42,528.8520377639684,502.2666666666666,0.0,0.0,7058.153998551749,7058.153998551749,0.0,0.0
2025-04-13,43,385.91812744601975,385.91812744601975,0.0,0.0,7058.153998551749,7058.153998551749,26.61618922064679,0.0
2025-04-13,44,366.77877061380866,333.26863333333324,0.0,0.0,7058.153998551749,7058.153998551749,0.0,0.0
2025-04-13,45,342.779287619656,260.8504166666667,0.0,0.0,7058.153998551749,7058.153998551749,0.0,0.0
2025-04-13,46,693.3086804617061,583.3049335958964,422.6719669292298,0.0,7058.153998551749,7438.558768788056,0.0,0.0
2025-04-13,47,-0.0,0.0,0.0,298.94902610688086,7438.558768788056,7106.393184224855,0.0,55.09805944021423
2025-04-13,48,0.0,0.0,0.0,833.3333333333334,7106.393184224855,6180.467258298929,0.0,401.52250000000015
2025-04-13,49,0.0,0.0,0.0,833.3333333333334,6180.467258298929,5254.541332373003,0.0,426.1310000000002
2025-04-13,50,0.0,0.0,0.0,833.3333333333334,5254.541332373003,4328.615406447077,0.0,531.1240833333334
2025-04-13,51,0.0,0.0,0.0,832.9670307138507,4328.615406447077,3403.096483431687,0.0,601.2445307138508
2025-04-13,52,0.0,0.0,0.0,768.8628317585849,3403.096483431687,2548.8044481443703,0.0,585.6496484252517
2025-04-13,53,0.0,0.0,0.0,291.7060054152339,2548.8044481443703,2224.686664349666,0.0,125.0627387485672
2025-04-13,54,0.0,0.0,0.0,212.70613060825883,2224.686664349666,1988.3465192293784,0.0,58.88238060825881
2025-04-13,55,0.0,0.0,0.0,190.25854851277597,1988.3465192293784,1776.9481319929605,0.0,91.56841517944258
2025-04-13,56,0.0,0.0,0.0,159.91697893304035,1776.9481319929605,1599.2625998451379,0.0,98.47807893304048
2025-04-13,57,0.0,0.0,0.0,132.07243560760514,1599.2625998451379,1452.515449170021,0.0,75.56535227427196
2025-04-13,58,0.0,0.0,0.0,104.9876766886241,1452.515449170021,1335.8624750715496,0.0,67.8308100219574
2025-04-13,59,0.0,0.0,0.0,56.859879382499116,1335.8624750715496,1272.6848313132173,0.0,53.88616271583214
2025-04-13,60,0.0,0.0,0.0,11.666562232252499,1272.6848313132173,1259.7219843884923,0.0,51.75822889891924
2025-04-13,61,0.0,0.0,0.0,33.54430836947881,1259.7219843884923,1222.450530644627,0.0,124.43669170281214
2025-04-13,62,0.0,0.0,0.0,0.0,1222.450530644627,1222.450530644627,0.0,142.63500000000022
2025-04-13,63,0.0,0.0,0.0,16.513679763232176,1222.450530644627,1204.101997574369,0.0,185.39284642989878
2025-04-13,64,0.0,0.0,0.0,3.691797816932194,1204.101997574369,1200.0,0.0,156.8523811502655
2025-04-13,65,1.5174646980265152,0.0,0.0,0.0,1200.0,1200.0,0.0,186.66805
2025-04-13,66,797.502586337005,557.7266666666666,833.3333333333334,0.0,1200.0,1950.0,0.0,0.0
2025-04-13,67,772.575807785145,506.3506000000001,833.3333333333334,0.0,1950.0,2700.0,0.0,0.0
2025-04-13,68,719.5605272713932,531.1152166666665,833.3333333333334,0.0,2700.0,3450.0,0.0,0.0
2025-04-13,69,727.790420356417,591.5012499999999,833.3333333333334,0.0,3450.0,4200.0,0.0,0.0
2025-04-13,70,686.6631640295305,600.1714833333334,833.3333333333334,0.0,4200.0,4950.0,0.0,0.0
2025-04-13,71,644.2053172336559,541.2574166666668,833.3333333333334,0.0,4950.0,5700.0,0.0,0.0
2025-04-13,72,667.7079778474139,456.01041666666686,833.3333333333334,0.0,5700.0,6450.0,0.0,0.0
2025-04-13,73,734.6338534803048,411.7873000000001,833.3333333333334,0.0,6450.0,7200.0,0.0,0.0
2025-04-13,74,745.704426130561,424.57129999999995,833.3333333333334,0.0,7200.0,7950.0,0.0,0.0
2025-04-13,75,654.5082826136617,460.4470833333336,833.3333333333334,0.0,7950.0,8700.0,0.0,0.0
2025-04-13,76,719.1324475081427,472.60463333333337,833.3333333333334,0.0,8700.0,9450.0,0.0,0.0
2025-04-13,77,671.9507268168483,506.3790499999999,833.3333333333334,0.0,9450.0,10200.0,0.0,0.0
2025-04-13,78,0.0,0.0,107.99760998699435,0.0,10200.0,10297.197848988295,0.0,158.5461400130057
2025-04-13,79,0.0,0.0,0.0,0.0,10297.197848988295,10297.197848988295,0.0,225.62898333333328
2025-04-13,80,0.0,0.0,0.0,0.0,10297.197848988295,10297.197848988295,0.0,200.6799833333332
2025-04-13,81,0.0,0.0,0.0,0.0,10297.197848988295,10297.197848988295,0.0,192.16291666666666
2025-04-13,82,0.0,0.0,0.0,0.0,10297.197848988295,10297.197848988295,0.0,205.84768333333318
2025-04-13,83,0.0,0.0,0.0,9.744449073842816,10297.197848988295,10286.370683350691,0.0,212.1796324071763
2025-04-13,84,0.0,0.0,0.0,27.04204330149355,10286.370683350691,10256.323968571254,0.0,207.47370996816028
2025-04-13,85,0.0,0.0,0.0,8.12729613897966,10256.323968571254,10247.293639527943,0.0,183.4510294723127
2025-04-13,86,0.0,0.0,0.0,17.354526353099914,10247.293639527943,10228.010832468943,0.0,191.4177596864331
2025-04-13,87,0.0,0.0,0.0,139.1085579238479,10228.010832468943,10073.445768109112,0.0,303.3693912571812
2025-04-13,88,0.0,0.0,0.0,506.974355971847,10073.445768109112,9510.140928140392,0.0,648.5507893051806
2025-04-13,89,0.0,0.0,0.0,189.12683532635288,9510.140928140392,9300.0,0.0,271.6324186596862
2025-04-13,90,1028.7822714632985,829.8129166666666,833.3333333333334,0.0,9300.0,10050.0,0.0,0.0
2025-04-13,91,1043.2652524467173,880.18705,833.3333333333334,0.0,10050.0,10800.0,0.0,0.0
2025-04-13,92,296.52139920619607,72.61233333333337,0.0,0.0,10800.0,10800.0,0.0,0.0
2025-04-13,93,279.3323546392136,115.8962499999999,0.0,0.0,10800.0,10800.0,0.0,0.0
2025-04-13,94,304.5422906939191,215.04994999999997,0.0,0.0,10800.0,10800.0,0.0,0.0
2025-04-13,95,351.87846421570964,298.8604999999998,0.0,0.0,10800.0,10800.0,0.0,0.0
2025-04-13,96,390.0645247854977,352.94999999999993,0.0,0.0,10800.0,10800.0,0.0,0.0
2025-04-13,97,470.3766053661002,424.4083999999999,0.0,0.0,10800.0,10800.0,0.0,0.0
2025-04-13,98,511.7399249636961,471.7929499999999,0.0,0.0,10800.0,10800.0,0.0,0.0
2025-04-13,99,513.6924379344073,511.84333333333336,0.0,0.0,10800.0,10800.0,0.0,0.0
2025-04-13,100,598.5055778477749,598.5055778477749,0.0,0.0,10800.0,10800.0,6.11568881889184,0.0
2025-04-13,101,644.6124737594146,644.6124737594146,0.0,0.0,10800.0,10800.0,18.939309573918763,0.0
2025-04-13,102,669.7630179321252,669.7630179321252,0.0,0.0,10800.0,10800.0,9.68989873454143,0.0
2025-04-13,103,735.1087893056531,730.5335833333334,0.0,0.0,10800.0,10800.0,0.0,0.0
2025-04-13,104,812.9993903334569,787.0451333333333,0.0,0.0,10800.0,10800.0,0.0,0.0
2025-04-13,105,880.3159458155812,842.3733333333332,0.0,0.0,10800.0,10800.0,0.0,0.0
2025-04-13,106,903.8538818706672,900.3554666666666,0.0,0.0,10800.0,10800.0,0.0,0.0
2025-04-13,107,789.666080477734,789.666080477734,0.0,0.0,10800.0,10800.0,22.59371952226593,0.0
2025-04-13,108,687.7708968419338,644.8237499999999,0.0,0.0,10800.0,10800.0,0.0,0.0
2025-04-13,109,275.623926638508,233.80773419309486,0.0,401.0917658069051,10800.0,10354.342482436772,0.0,0.0
2025-04-13,110,750.9533223567437,694.3380999999999,0.0,0.0,10354.342482436772,10354.342482436772,0.0,7.2200500000000005
2025-04-13,111,736.3978264938686,711.8,0.0,0.0,10354.342482436772,10354.342482436772,0.0,0.0
2025-04-13,112,737.8485841655764,711.9127333333332,0.0,0.0,10354.342482436772,10354.342482436772,0.0,0.0
2025-04-13,113,90.1528122790312,14.21651760295822,0.0,684.4274157303752,10354.342482436772,9593.867576069688,0.0,0.0
2025-04-13,114,83.10916666666674,0.0,0.0,693.5783333333334,9593.867576069688,8823.224983477096,0.0,0.0
2025-04-13,115,74.73586668494761,27.02449983590884,0.0,691.6399334974245,8823.224983477096,8054.736168479957,0.0,0.0
2025-04-13,116,64.2416826243965,64.2416826243965,0.0,670.1751116648717,8054.736168479957,7310.097155518988,8.00287237739849,0.0
2025-04-13,117,71.50325955989899,44.66797923750926,0.0,687.650354095824,7310.097155518988,6546.041206523628,0.0,0.0
2025-04-13,118,74.2435485777446,0.0,0.0,689.5314166666667,6546.041206523628,5779.895188005109,0.0,0.0
2025-04-13,119,88.34986947643642,7.722534752836623,0.0,686.6934652471633,5779.895188005109,5016.902448841594,0.0,0.0
2025-04-13,120,100.15816605552607,56.29909157367729,0.0,678.8325750929894,5016.902448841594,4262.6440320716065,0.0,0.0
2025-04-13,121,74.61636846999227,46.68212687408857,0.0,676.8143564592448,4262.6440320716065,3510.6280804502235,0.0,0.0
2025-04-13,122,91.99506759167866,25.360308402155283,0.0,685.3452915978446,3510.6280804502235,2749.133312008174,0.0,0.0
2025-04-13,123,94.67259017906508,45.973888947331375,0.0,678.5094443860019,2749.133312008174,1995.2339293570608,0.0,0.0
2025-04-13,124,59.0914866915906,48.68298197779313,0.0,690.3593513555402,1995.2339293570608,1228.1679834064605,0.0,0.0
2025-04-13,125,757.4315513603752,752.2821999999999,0.0,0.0,1228.1679834064605,1228.1679834064605,0.0,0.0
2025-04-13,126,764.187860525807,758.7749999999999,0.0,0.0,1228.1679834064605,1228.1679834064605,0.0,0.0
2025-04-13,127,748.4170432809008,747.6778833333333,0.0,0.0,1228.1679834064605,1228.1679834064605,0.0,0.0
2025-04-13,128,740.1365361747182,726.6597833333333,0.0,0.0,1228.1679834064605,1228.1679834064605,0.0,0.0
2025-04-13,129,753.3560695159188,720.7916666666666,0.0,0.0,1228.1679834064605,1228.1679834064605,0.0,0.0
2025-04-13,130,815.8514225790053,738.5547499999999,0.0,0.0,1228.1679834064605,1228.1679834064605,0.0,0.0
2025-04-13,131,730.2018812286456,678.1039499999999,0.0,0.0,1228.1679834064605,1228.1679834064605,0.0,0.0
2025-04-13,132,627.5512048277936,590.4060238223379,28.24435715567132,0.0,1228.1679834064605,1253.5879048465647,0.0,0.0
2025-04-13,133,1404.754369117714,1357.6347166666667,833.3333333333334,0.0,1253.5879048465647,2003.5879048465647,0.0,0.0
2025-04-13,134,571.6957031203515,533.6237166666666,0.0,0.0,2003.5879048465647,2003.5879048465647,0.0,0.0
2025-04-13,135,1410.70937177108,1378.795,833.3333333333334,0.0,2003.5879048465647,2753.587904846565,0.0,0.0
2025-04-13,136,1408.7742976373488,1383.6567833333334,833.3333333333334,0.0,2753.587904846565,3503.587904846565,0.0,0.0
2025-04-13,137,601.3834855463135,561.7798,0.0,0.0,3503.587904846565,3503.587904846565,0.0,0.0
2025-04-13,138,604.1380862141858,563.755,0.0,0.0,3503.587904846565,3503.587904846565,0.0,0.0
2025-04-13,139,582.9346625046426,528.2111833333333,0.0,0.0,3503.587904846565,3503.587904846565,0.0,0.0
2025-04-13,140,607.33432306441,516.71515,0.0,0.0,3503.587904846565,3503.587904846565,0.0,0.0
2025-04-13,141,611.3191376671127,547.2133333333334,0.0,0.0,3503.587904846565,3503.587904846565,0.0,0.0
2025-04-13,142,640.3286800429582,573.70785,0.0,0.0,3503.587904846565,3503.587904846565,0.0,0.0
2025-04-13,143,645.3143791598156,562.3206499999999,0.0,0.0,3503.587904846565,3503.587904846565,0.0,0.0
2025-04-13,144,656.8317094296796,534.5466666666666,0.0,0.0,3503.587904846565,3503.587904846565,0.0,0.0
2025-04-14,1,1423.3102570549645,1375.6274166666667,833.3333333333334,0.0,3503.587904846565,4253.587904846565,0.0,0.0
2025-04-14,2,1424.1501020645837,1388.2198166666667,833.3333333333334,0.0,4253.587904846565,5003.587904846565,0.0,0.0
2025-04-14,3,1440.965388843484,1404.1733333333332,833.3333333333334,0.0,5003.587904846565,5753.587904846565,0.0,0.0
2025-04-14,4,1424.5114413886395,1424.5114413886395,812.6532251901376,0.0,5753.587904846565,6484.975807517689,4.681647978152545e-07,0.0
2025-04-14,5,1456.3568772845897,1430.12885,833.3333333333334,0.0,6484.975807517689,7234.975807517689,0.0,0.0
2025-04-14,6,1444.0848281753297,1388.6333333333332,833.3333333333334,0.0,7234.975807517689,7984.975807517689,0.0,0.0
2025-04-14,7,619.2532857354032,597.4165666666667,0.0,0.0,7984.975807517689,7984.975807517689,0.0,0.0
2025-04-14,8,631.9586110968756,612.8675166666667,0.0,0.0,7984.975807517689,7984.975807517689,0.0,0.0
2025-04-14,9,1459.3765321313263,1412.1333333333332,833.3333333333334,0.0,7984.975807517689,8734.975807517689,0.0,0.0
2025-04-14,10,637.5649580220658,583.9312333333332,0.0,0.0,8734.975807517689,8734.975807517689,0.0,0.0
2025-04-14,11,657.063800354473,589.8546833333332,0.0,0.0,8734.975807517689,8734.975807517689,0.0,0.0
2025-04-14,12,676.5549772886422,584.9216666666666,0.0,0.0,8734.975807517689,8734.975807517689,0.0,0.0
2025-04-14,13,1462.3636023609515,1434.6789666666668,833.3333333333334,0.0,8734.975807517689,9484.975807517689,0.0,0.0
2025-04-14,14,626.4712615850243,608.0999999999999,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,15,640.6216180813684,598.5649999999999,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,16,629.1428840985784,601.1059333333333,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,17,624.3194279761326,619.5379,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,18,638.866348481316,628.7716666666666,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,19,630.1956480548638,600.2781166666666,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,20,642.4568221356342,579.22055,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,21,662.4932047375668,588.0766666666666,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,22,660.1517597797096,606.7448666666667,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,23,650.8402204116665,611.57945,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,24,652.6405517597354,609.375,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,25,650.5657757901087,621.2566999999999,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0012333333333333332
2025-04-14,26,654.4279848283079,605.4706666666666,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,27,672.9711648313056,578.9549999999999,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,28,635.9407292551732,605.0704666666666,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.017216666666666665
2025-04-14,29,674.6995071482582,635.7719,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,30,667.2562828864129,637.7266666666667,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,31,652.9035257714144,623.1374999999999,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.23986666666666667
2025-04-14,32,678.9618491514395,611.7006666666666,0.0,0.0,9484.975807517689,9484.975807517689,0.0,0.0
2025-04-14,33,1273.2148423984495,1206.4778835038167,607.1245501704834,0.0,9484.975807517689,10031.387902671124,0.0,0.0
2025-04-14,34,1454.658860425506,1420.5459166666667,833.3333333333334,0.0,10031.387902671124,10781.387902671124,0.0,9.266916666666667
2025-04-14,35,684.7996729980629,652.6751166666667,0.0,0.0,10781.387902671124,10781.387902671124,0.0,0.0
