date,scenario,interval,L_scen_kwh,G_scen_kwh
2025-07-15,7,117,941.9424955500865,0.0
2025-07-15,7,118,986.4935537713188,0.0
2025-07-15,7,119,997.9207578620783,0.0
2025-07-15,7,120,1009.2039197131003,0.0
2025-07-15,7,121,980.6386142670551,0.0
2025-07-15,7,122,1006.9410269284747,0.0
2025-07-15,7,123,1066.9367557491314,0.0
2025-07-15,7,124,1072.4410878469648,0.0
2025-07-15,7,125,1003.6093118241081,0.0
2025-07-15,7,126,965.210967184831,0.0
2025-07-15,7,127,1065.5991918545124,0.0
2025-07-15,7,128,1102.5219034652332,0.0
2025-07-15,7,129,1071.8429808064325,0.0
2025-07-15,7,130,1084.817879012507,0.0
2025-07-15,7,131,931.362323448192,0.0
2025-07-15,7,132,785.4958443045082,0.0
2025-07-15,7,133,819.0003245607273,0.0
2025-07-15,7,134,858.9804785278999,0.0
2025-07-15,7,135,787.1268702813476,0.0
2025-07-15,7,136,774.2603532457906,0.0
2025-07-15,7,137,787.4413594489996,0.0
2025-07-15,7,138,772.9034645497003,0.0
2025-07-15,7,139,822.6670962470126,0.0
2025-07-15,7,140,801.7141912385791,0.0
2025-07-15,7,141,803.6960384265839,0.0
2025-07-15,7,142,759.3020999862118,0.0
2025-07-15,7,143,739.6774473003184,0.0
2025-07-15,7,144,750.0644027659291,0.0
2025-07-15,8,1,819.3728322916382,0.0
2025-07-15,8,2,831.7348454640246,0.0
2025-07-15,8,3,814.8450861967311,0.0
2025-07-15,8,4,805.5182627177585,0.0
2025-07-15,8,5,803.308526282617,0.0
2025-07-15,8,6,758.7657245085991,0.0
2025-07-15,8,7,801.655280836243,0.0
2025-07-15,8,8,819.3422342020506,0.0
2025-07-15,8,9,782.353532343074,0.0
2025-07-15,8,10,806.286165576799,0.0
2025-07-15,8,11,812.9280865743318,0.0
2025-07-15,8,12,778.6021305650518,0.0
2025-07-15,8,13,726.7510698549345,0.0
2025-07-15,8,14,716.295115370503,0.0
2025-07-15,8,15,755.8667271809785,0.0
2025-07-15,8,16,745.0569048821732,0.0
2025-07-15,8,17,773.0463469836243,0.0
2025-07-15,8,18,785.4122187581909,0.0
2025-07-15,8,19,800.1565509004098,0.00019999999999999998
2025-07-15,8,20,806.218414404104,0.0
2025-07-15,8,21,776.7279916034272,0.0
2025-07-15,8,22,800.5986345003355,0.0027333333333333337
2025-07-15,8,23,774.4610015530021,0.0
2025-07-15,8,24,744.3468643667953,0.0
2025-07-15,8,25,735.8168948900003,0.03808333333333334
2025-07-15,8,26,739.1176045829801,0.0
2025-07-15,8,27,729.8690538051987,0.0
2025-07-15,8,28,722.3067671529776,0.8498483112144354
2025-07-15,8,29,720.5447554638739,0.0
2025-07-15,8,30,725.2826972428683,0.0
2025-07-15,8,31,742.3193782881194,16.10089585720494
2025-07-15,8,32,752.8028380988023,43.499601593035216
2025-07-15,8,33,711.4839513244705,78.38274501642016
2025-07-15,8,34,690.9303002278024,118.78939666332305
2025-07-15,8,35,787.6735157027914,163.22773535511618
2025-07-15,8,36,914.4587251922073,209.87391028467175
2025-07-15,8,37,885.5777976950384,255.67767241695827
2025-07-15,8,38,808.3193565379173,295.50059367874553
2025-07-15,8,39,839.1529763951564,330.88990013642
2025-07-15,8,40,900.7187579042564,371.55921231817587
2025-07-15,8,41,882.3316562473324,429.11360334923336
2025-07-15,8,42,875.3239554342387,497.53408405950205
2025-07-15,8,43,879.9880738902784,558.6869733515678
2025-07-15,8,44,903.3568299353227,617.3080834320721
2025-07-15,8,45,920.3998372190546,669.4339059432527
2025-07-15,8,46,972.199772212125,702.7992589783274
2025-07-15,8,47,988.2703504479508,731.6986752813065
2025-07-15,8,48,1132.8267376848296,751.9632740823641
2025-07-15,8,49,1141.4623071957287,754.163456925888
2025-07-15,8,50,1074.5403806151476,806.9828431857519
2025-07-15,8,51,1040.4966932888558,908.7342467831011
2025-07-15,8,52,1054.5833659026437,987.3412235346563
2025-07-15,8,53,1119.4471158887895,1030.8906916783972
2025-07-15,8,54,1182.445477690753,1038.154667600199
2025-07-15,8,55,1209.2050020634028,1022.5191577027383
2025-07-15,8,56,1219.1930088224562,1069.0357897595095
2025-07-15,8,57,1204.5127094124052,1152.9565375377183
2025-07-15,8,58,1194.2587984842996,1164.0824854590555
2025-07-15,8,59,1188.998024847636,1162.8529463542648
2025-07-15,8,60,1184.8129979911648,1190.7954765616867
2025-07-15,8,61,1211.9240941378605,1226.962772674147
2025-07-15,8,62,1244.4484489670026,1252.3063053091062
2025-07-15,8,63,1225.271715726129,1272.4546574779515
2025-07-15,8,64,1150.7309805881869,1300.014576560053
2025-07-15,8,65,1154.2122617541852,1285.6812687596562
2025-07-15,8,66,1226.6138845624298,1270.5299226461939
2025-07-15,8,67,1198.8122299120807,1352.1248198039596
2025-07-15,8,68,1139.8706049379693,1427.408196976297
2025-07-15,8,69,1170.9514648275451,1442.5924893952078
2025-07-15,8,70,1197.538680002172,1437.7148041901944
2025-07-15,8,71,1149.9479809833638,1430.5036172376942
2025-07-15,8,72,1094.1015005981435,1425.447586612091
2025-07-15,8,73,1159.4484754828425,1421.9411164656347
2025-07-15,8,74,1163.660047517299,1428.1602004146505
2025-07-15,8,75,1084.8039008190556,1403.2978391301533
2025-07-15,8,76,1073.557345408556,1308.619151453298
2025-07-15,8,77,1113.468435384194,1312.7301699446605
2025-07-15,8,78,1193.1836098191889,1380.2359142068224
2025-07-15,8,79,1198.9346252567311,1308.0780809629427
2025-07-15,8,80,1199.4813917737567,1236.731419222973
2025-07-15,8,81,1252.1542859086815,1240.632757467204
2025-07-15,8,82,1258.5014835532884,1244.8629613158405
2025-07-15,8,83,1256.6611810511415,1206.9545932010546
2025-07-15,8,84,1238.5767238752255,1171.1598601361684
2025-07-15,8,85,1254.991075290522,1215.9019079030877
2025-07-15,8,86,1254.7513559909926,1256.2078099539226
2025-07-15,8,87,1226.719118420088,1246.2162464166738
2025-07-15,8,88,1222.9262736234823,1214.3575746036488
2025-07-15,8,89,1240.889148412449,1180.871900050043
2025-07-15,8,90,1280.8070459488122,1162.7845957127302
2025-07-15,8,91,1280.4430417788258,1154.2973847813125
2025-07-15,8,92,1260.295501274308,1071.6154591996324
2025-07-15,8,93,1239.956248468227,947.7295213780791
2025-07-15,8,94,1277.1200274913006,902.1759122093798
2025-07-15,8,95,1308.973179248,857.2068346151457
2025-07-15,8,96,1297.5735934445302,779.0041968191139
2025-07-15,8,97,1282.5317661650452,715.9387376788933
2025-07-15,8,98,1251.2810738877388,668.9405982010112
2025-07-15,8,99,1259.6252080141958,627.3489492689819
2025-07-15,8,100,1316.0516605515206,582.2250208439018
2025-07-15,8,101,1296.0182993487565,530.2162516192097
2025-07-15,8,102,1236.8537985842647,476.43633491830457
2025-07-15,8,103,1291.7567744688427,428.8841758910611
2025-07-15,8,104,1294.8214832115445,378.45049829153476
2025-07-15,8,105,1257.945247119122,323.7693348929664
2025-07-15,8,106,1287.6988458184583,272.8705695747088
2025-07-15,8,107,1222.0796973979122,223.89050961114302
2025-07-15,8,108,1077.5724256775716,176.93300306661953
2025-07-15,8,109,1012.1335694503631,135.69230359692915
2025-07-15,8,110,989.6926257941398,101.54334566058006
2025-07-15,8,111,975.8026375905184,70.85097884910815
2025-07-15,8,112,1013.1357602044172,38.908126289335925
2025-07-15,8,113,1051.5535086492428,13.342930444975977
2025-07-15,8,114,1064.0399308115952,0.0
2025-07-15,8,115,980.6094079799575,0.0
2025-07-15,8,116,989.5223875204035,0.7864164232939823
2025-07-15,8,117,997.0512373064603,0.0
2025-07-15,8,118,1034.1164236757077,0.0
2025-07-15,8,119,1044.1984008406548,0.03248333333333333
2025-07-15,8,120,1055.2768353426736,0.0
2025-07-15,8,121,1015.9674812243595,0.0
2025-07-15,8,122,1036.9369052880074,0.0023333333333333335
2025-07-15,8,123,1050.934524271809,0.0
2025-07-15,8,124,1015.4013923282058,0.0
2025-07-15,8,125,999.6246307791573,0.00016666666666666666
2025-07-15,8,126,1030.3613315536027,0.0
2025-07-15,8,127,1056.6140964324045,0.0
2025-07-15,8,128,1040.5088951526018,0.0
2025-07-15,8,129,1004.414339641697,0.0
2025-07-15,8,130,1015.7192436275765,0.0
2025-07-15,8,131,917.8379471598224,0.0
2025-07-15,8,132,791.2765316253746,0.0
2025-07-15,8,133,764.8718518541863,0.0
2025-07-15,8,134,791.9281101464302,0.0
2025-07-15,8,135,806.789529288367,0.0
2025-07-15,8,136,808.6588968551018,0.0
2025-07-15,8,137,804.3731667035539,0.0
2025-07-15,8,138,822.9569396737459,0.0
2025-07-15,8,139,823.4266455242284,0.0
2025-07-15,8,140,806.150251193386,0.0
2025-07-15,8,141,793.5823074566321,0.0
2025-07-15,8,142,735.4240123567213,0.0
2025-07-15,8,143,777.1337657499139,0.0
2025-07-15,8,144,793.9503814329678,0.0
2025-07-15,9,1,846.2283498866993,0.0
2025-07-15,9,2,869.3992794294692,0.0
2025-07-15,9,3,871.6060250362414,0.0
2025-07-15,9,4,811.2784594102151,0.0
2025-07-15,9,5,798.1843487535016,0.0
2025-07-15,9,6,769.1115490664696,0.0
2025-07-15,9,7,791.1615024169521,0.0
2025-07-15,9,8,797.2321367392167,0.0
2025-07-15,9,9,825.8781177945951,0.0
2025-07-15,9,10,788.2993671788969,0.0
2025-07-15,9,11,742.1375660272023,0.0
2025-07-15,9,12,759.8407893102622,0.0
2025-07-15,9,13,788.3978304346748,0.0
2025-07-15,9,14,780.198060053095,0.0
2025-07-15,9,15,765.7751605847941,0.0
2025-07-15,9,16,726.092406743059,0.0
2025-07-15,9,17,769.5313222649679,0.0
2025-07-15,9,18,852.059429103851,0.0
2025-07-15,9,19,809.2161608123705,0.0
2025-07-15,9,20,755.414029242348,0.0
2025-07-15,9,21,694.5911863727658,0.0
2025-07-15,9,22,691.0551653170176,0.0
2025-07-15,9,23,706.3625150111272,0.0
2025-07-15,9,24,724.0057838613179,0.0
2025-07-15,9,25,744.9140199051926,0.0
2025-07-15,9,26,775.7883681718264,0.0
2025-07-15,9,27,779.6354133854757,0.0
2025-07-15,9,28,729.4378923452285,0.0
2025-07-15,9,29,692.7349232014253,0.0
2025-07-15,9,30,729.5019906018435,0.0
2025-07-15,9,31,759.7134768527765,14.032918832174794
2025-07-15,9,32,760.0084984763234,46.919909574616376
2025-07-15,9,33,718.8382614493031,67.51740238875236
2025-07-15,9,34,698.6226048968751,101.00282310240331
2025-07-15,9,35,717.8538960142495,123.05596929055017
2025-07-15,9,36,838.7051932927873,155.46532570473653
2025-07-15,9,37,871.452689994293,214.3257562263987
2025-07-15,9,38,875.9331132138946,241.28282487263954
2025-07-15,9,39,880.812869148669,266.8934801614368
2025-07-15,9,40,874.0340793219293,321.92580764478754
2025-07-15,9,41,827.1912101360208,388.85126177721975
2025-07-15,9,42,811.2767717131137,433.95947275813364
2025-07-15,9,43,840.0353780474052,492.3665139170699
2025-07-15,9,44,887.7057701875643,548.5798272140132
2025-07-15,9,45,898.8798678972697,580.9865600333777
2025-07-15,9,46,832.3277744246502,639.3427738734694
2025-07-15,9,47,886.7113318476158,705.330502050947
2025-07-15,9,48,1126.6427844550924,773.7666860582444
2025-07-15,9,49,1143.6892708819573,817.3960795338169
2025-07-15,9,50,1104.5471735083943,846.7156559535001
2025-07-15,9,51,1086.3398867505182,887.506223302247
2025-07-15,9,52,1111.1378809820844,955.8830760551667
2025-07-15,9,53,1174.5965771230472,1023.3820437952135
2025-07-15,9,54,1213.8646685711926,1058.9301165529741
2025-07-15,9,55,1182.0745205667135,1086.6266710894345
2025-07-15,9,56,1159.5304648084714,1072.2057882986974
2025-07-15,9,57,1167.2719167788625,1086.5624571029457
2025-07-15,9,58,1178.2985772907796,1119.812127656266
2025-07-15,9,59,1159.0677374340867,1212.7371818860108
2025-07-15,9,60,1138.1267574542342,1300.636740624996
2025-07-15,9,61,1210.7122847265332,1257.984215631833
2025-07-15,9,62,1205.8829072076578,1302.1161572789242
2025-07-15,9,63,1147.857377822474,1351.8269459731991
2025-07-15,9,64,1190.4236322483107,1337.5168142787877
2025-07-15,9,65,1206.404924708946,1368.6004709647943
2025-07-15,9,66,1182.9595487763493,1360.5768469508885
2025-07-15,9,67,1223.8721159303457,1475.1719720029519
2025-07-15,9,68,1216.2126946723934,1501.212846678723
2025-07-15,9,69,1201.0325160623072,1405.3503127755855
2025-07-15,9,70,1241.5541544396153,1439.0528555920537
2025-07-15,9,71,1202.6189416022066,1472.29561598705
2025-07-15,9,72,1147.0296455707207,1500.440576527535
2025-07-15,9,73,1237.863555003144,1480.3367115750345
2025-07-15,9,74,1239.7592716121735,1441.964564762592
2025-07-15,9,75,1136.7374980300417,1430.199957768741
2025-07-15,9,76,1145.3912248537056,1459.5233166498094
2025-07-15,9,77,1226.6551846159848,1470.1438735468032
2025-07-15,9,78,1281.9010655858424,1465.0448559412505
2025-07-15,9,79,1244.107212688834,1391.1165748824603
2025-07-15,9,80,1217.321596887971,1316.1125288519067
2025-07-15,9,81,1261.7605062099458,1283.3330206361086
2025-07-15,9,82,1291.8671099068854,1319.5927319083892
2025-07-15,9,83,1285.207574332628,1317.870747162987
2025-07-15,9,84,1251.504492559024,1217.3047139236912
2025-07-15,9,85,1265.062366546314,1176.169004540116
2025-07-15,9,86,1280.4919097957918,1106.2125200306295
2025-07-15,9,87,1271.1059860210053,1042.2101483673478
2025-07-15,9,88,1236.7303790305061,1064.5198476141368
2025-07-15,9,89,1249.7998784761298,1016.7907418826039
2025-07-15,9,90,1302.8336251067144,978.3612687990409
2025-07-15,9,91,1316.892849412241,920.413834698794
2025-07-15,9,92,1312.2245095371427,893.761329170834
2025-07-15,9,93,1277.263833293645,851.0602503086382
2025-07-15,9,94,1242.7617428510662,806.9744743641378
2025-07-15,9,95,1270.5210053974183,739.7893690409314
2025-07-15,9,96,1304.249711062812,731.9487444277036
2025-07-15,9,97,1272.8968590340442,685.6279531244337
2025-07-15,9,98,1261.4097840395775,622.8081720131311
2025-07-15,9,99,1311.4734365497238,572.7057055792001
2025-07-15,9,100,1341.3623784211645,555.5769995296298
2025-07-15,9,101,1332.0956885922478,507.0082572497928
2025-07-15,9,102,1294.5274871722809,432.21603247635835
2025-07-15,9,103,1347.0631970394074,351.44386488227997
2025-07-15,9,104,1356.2371366547563,300.17281705020156
2025-07-15,9,105,1307.2855502571217,268.7463263238423
2025-07-15,9,106,1293.4377769198754,240.27595413559675
2025-07-15,9,107,1261.9819887838116,218.6030616111739
2025-07-15,9,108,1080.0702612723862,172.43936952654454
2025-07-15,9,109,1040.8619305691577,137.5784525466378
2025-07-15,9,110,1034.8799482534562,100.85871212024682
2025-07-15,9,111,1046.9456344957885,66.38382021067538
2025-07-15,9,112,1061.8944515903675,36.4878494721943
2025-07-15,9,113,1018.3884395573407,13.316164588778246
2025-07-15,9,114,990.264123829846,0.0
2025-07-15,9,115,969.2617989408667,0.0
2025-07-15,9,116,1003.2614539190071,0.0
2025-07-15,9,117,1004.1867558822994,0.0
2025-07-15,9,118,1070.0437234081833,0.0
2025-07-15,9,119,1077.001827103809,0.0
2025-07-15,9,120,1066.6616236127666,0.0
2025-07-15,9,121,1033.7103992228815,0.0
2025-07-15,9,122,1053.2401261534205,0.0
2025-07-15,9,123,1081.3890723730121,0.0
2025-07-15,9,124,1083.7375751776174,0.0
2025-07-15,9,125,1038.0447059687513,0.0
2025-07-15,9,126,1004.4377378217698,0.0
2025-07-15,9,127,1030.600701875401,0.0
2025-07-15,9,128,1043.6629716112152,0.0
2025-07-15,9,129,1060.7383549704027,0.0
2025-07-15,9,130,1141.140361765789,0.0
2025-07-15,9,131,991.2312716472538,0.0
2025-07-15,9,132,762.5067539338286,0.0
2025-07-15,9,133,768.292039540774,0.0
2025-07-15,9,134,834.0964387067957,0.0
2025-07-15,9,135,823.9938172312447,0.0
2025-07-15,9,136,813.483283562318,0.0
2025-07-15,9,137,807.8020153359598,0.0
2025-07-15,9,138,785.4488295202095,0.0
2025-07-15,9,139,861.3094306347961,0.0
2025-07-15,9,140,856.9437627813892,0.0
2025-07-15,9,141,821.0157207045789,0.0
2025-07-15,9,142,818.411321804465,0.0
2025-07-15,9,143,845.6106349311432,0.0
2025-07-15,9,144,817.8543430718248,0.0
2025-07-15,10,1,691.9242880900492,0.0
2025-07-15,10,2,727.7313831130292,0.0
2025-07-15,10,3,774.5254365228265,0.0
2025-07-15,10,4,720.1875077207661,0.0
2025-07-15,10,5,722.6119195049287,0.0
2025-07-15,10,6,718.2949177685795,0.0
2025-07-15,10,7,739.2511527790849,0.0
2025-07-15,10,8,728.9356566337311,0.0
2025-07-15,10,9,742.2614611512475,0.0
2025-07-15,10,10,750.79453813119,0.0
2025-07-15,10,11,738.3399848898786,0.0
2025-07-15,10,12,753.1930274338534,0.0
2025-07-15,10,13,734.840182961554,0.0
2025-07-15,10,14,710.3049149894252,0.0
2025-07-15,10,15,703.7634006068548,0.0
2025-07-15,10,16,688.7775108795524,0.0
2025-07-15,10,17,700.5073224098194,0.0
2025-07-15,10,18,733.7854595397059,0.0
2025-07-15,10,19,712.9626148535599,0.00018333333333333334
2025-07-15,10,20,785.4641842861528,0.0
2025-07-15,10,21,797.9738032331579,0.0
2025-07-15,10,22,728.1365211556741,0.002466666666666667
2025-07-15,10,23,665.2851301911552,0.0
2025-07-15,10,24,699.469372255528,0.0
2025-07-15,10,25,749.614265159982,0.03423333333333333
2025-07-15,10,26,760.7773826684324,0.0
2025-07-15,10,27,731.2713288586943,0.0
2025-07-15,10,28,711.0402946616226,0.7962149778811021
2025-07-15,10,29,699.6111900692716,0.0
2025-07-15,10,30,739.3469161854646,0.0
2025-07-15,10,31,772.6720116472075,12.95157404126315
2025-07-15,10,32,747.9395849880483,38.51780728045018
2025-07-15,10,33,651.993777776274,71.8940254567998
2025-07-15,10,34,674.6817360419327,105.41942771013075
2025-07-15,10,35,747.7780662997777,142.6095434343137
2025-07-15,10,36,856.9817190974688,183.0022943119384
2025-07-15,10,37,837.98092582821,219.22337332921114
2025-07-15,10,38,813.9185476141346,247.5218824507142
2025-07-15,10,39,850.9498794962567,271.9040094916585
2025-07-15,10,40,868.7844216308196,301.50599440953835
2025-07-15,10,41,873.6187660881538,339.70771101743844
2025-07-15,10,42,863.1929596158519,383.48802572257017
2025-07-15,10,43,843.526266571978,429.2741707972572
2025-07-15,10,44,837.8884206888891,483.42545907447317
2025-07-15,10,45,900.1755016802488,537.8861635891271
2025-07-15,10,46,887.049397259588,578.7435588552388
2025-07-15,10,47,904.3090305343802,634.9776283854252
2025-07-15,10,48,1055.5996328121196,698.1411302134336
2025-07-15,10,49,1050.4873377299068,737.4732996769053
2025-07-15,10,50,1069.7582260954096,817.727434805729
2025-07-15,10,51,1099.058518505554,894.9374701921158
2025-07-15,10,52,1085.6848354096091,857.2768260533609
2025-07-15,10,53,1093.963511305346,813.6920456938385
2025-07-15,10,54,1185.8109183823517,835.4495663910502
2025-07-15,10,55,1192.8018709222977,891.0944944432014
2025-07-15,10,56,1173.150162080873,939.4014577019111
2025-07-15,10,57,1138.129224301286,982.5439623140625
2025-07-15,10,58,1169.8447888396895,1045.6737629996
2025-07-15,10,59,1213.4747119879776,1065.2314507008798
2025-07-15,10,60,1222.2318556536502,1051.7105241578545
2025-07-15,10,61,1180.9641329956885,1067.6075241745034
2025-07-15,10,62,1167.1725238620645,1043.378456230827
2025-07-15,10,63,1192.4035649513667,987.9815708124872
2025-07-15,10,64,1149.9337534152705,995.3091675624732
2025-07-15,10,65,1129.7942547875612,1057.7372115399867
2025-07-15,10,66,1158.016258363402,1119.4607410197973
2025-07-15,10,67,1171.6005938528656,1135.1501335911237
2025-07-15,10,68,1164.8947848341522,1167.4017792403888
2025-07-15,10,69,1181.2576258229085,1215.3683610164685
2025-07-15,10,70,1191.8436291446828,1207.3021671634247
2025-07-15,10,71,1178.7426581852837,1169.5619298943202
2025-07-15,10,72,1159.2144766604215,1171.658747698928
2025-07-15,10,73,1158.0096397113484,1253.973008057214
2025-07-15,10,74,1163.8971307728918,1291.160136069104
2025-07-15,10,75,1141.5515010722625,1241.432574940489
2025-07-15,10,76,1117.966289442262,1181.764504510473
2025-07-15,10,77,1153.9137670614518,1160.9606831581439
2025-07-15,10,78,1179.1594718466074,1169.9805739660974
2025-07-15,10,79,1190.0485611252238,1164.7771697821388
2025-07-15,10,80,1162.4505911683216,1177.8926601369637
2025-07-15,10,81,1235.061886246216,1224.9754534946517
2025-07-15,10,82,1253.3481935241734,1278.8898920487927
2025-07-15,10,83,1240.116992921799,1300.4939919156432
2025-07-15,10,84,1220.171674372369,1278.0701427892686
2025-07-15,10,85,1253.7435805199916,1231.1705035573884
2025-07-15,10,86,1224.0854321117977,1188.8635303646506
2025-07-15,10,87,1121.511459645774,1151.7396062759221
2025-07-15,10,88,1090.7763932872826,1106.1098235794468
2025-07-15,10,89,1110.4817927090778,1096.365205189829
2025-07-15,10,90,1161.0010802353481,1106.5938378278922
2025-07-15,10,91,1172.5453169531652,1074.3438465486417
2025-07-15,10,92,1252.1052740909818,1027.580856158319
2025-07-15,10,93,1264.7127851306336,975.8950584103703
2025-07-15,10,94,1129.111022705874,900.1429031384189
2025-07-15,10,95,1116.9978838651255,839.7324115982946
2025-07-15,10,96,1218.85036991576,793.9729622062079
2025-07-15,10,97,1164.2304428042266,728.6636182846361
2025-07-15,10,98,1215.0570749508543,682.3594776853417
2025-07-15,10,99,1274.0199931031134,645.4943300244984
2025-07-15,10,100,1230.7824632745205,565.3281110566421
2025-07-15,10,101,1208.1906858883376,504.07677117569455
2025-07-15,10,102,1169.7236245317154,474.5434086372039
2025-07-15,10,103,1165.821934179069,428.74603723483517
2025-07-15,10,104,1196.0072198848634,369.6073876707145
2025-07-15,10,105,1213.6373532117577,313.50884804423055
2025-07-15,10,106,1229.2988314235363,271.7181700883609
2025-07-15,10,107,1167.5040087658986,228.1103934443505
2025-07-15,10,108,997.3687116523369,179.82368228245673
2025-07-15,10,109,941.955663011267,140.488034805151
2025-07-15,10,110,934.6529605476404,104.35350348876293
2025-07-15,10,111,945.25558770476,68.71599131525086
2025-07-15,10,112,1018.9899261074161,38.04573203807375
2025-07-15,10,113,1008.9203740417013,14.235778035803307
2025-07-15,10,114,1002.6623833169288,0.0
2025-07-15,10,115,1002.3148923800527,0.0
2025-07-15,10,116,1000.8706161678733,0.9276919498432931
2025-07-15,10,117,954.3069772562419,0.0
2025-07-15,10,118,1002.6406362610206,0.0
2025-07-15,10,119,1032.2349349684478,0.042300000000000004
2025-07-15,10,120,994.906199252079,0.0
2025-07-15,10,121,955.2977964131,0.0
2025-07-15,10,122,942.6123475387312,0.0030333333333333336
2025-07-15,10,123,984.7550786323189,0.0
2025-07-15,10,124,990.5073569738255,0.0
2025-07-15,10,125,1008.8868312417871,0.00021666666666666666
2025-07-15,10,126,1057.5013816992582,0.0
2025-07-15,10,127,1086.546595121129,0.0
2025-07-15,10,128,1029.2684043143781,0.0
2025-07-15,10,129,1001.778304040578,0.0
2025-07-15,10,130,1029.1304029425914,0.0
2025-07-15,10,131,898.2746062802879,0.0
2025-07-15,10,132,751.5294495359556,0.0
2025-07-15,10,133,770.0795389891816,0.0
2025-07-15,10,134,782.1345807175961,0.0
2025-07-15,10,135,768.541802008043,0.0
2025-07-15,10,136,771.193881496552,0.0
2025-07-15,10,137,777.6226919107011,0.0
2025-07-15,10,138,758.4589850736895,0.0
2025-07-15,10,139,747.3529290721999,0.0
2025-07-15,10,140,745.5525093821733,0.0
2025-07-15,10,141,743.4771206008647,0.0
2025-07-15,10,142,731.4172218431553,0.0
2025-07-15,10,143,785.5058254734713,0.0
2025-07-15,10,144,808.8179998560053,0.0
2025-07-15,11,1,755.9669122985454,0.0
2025-07-15,11,2,785.2468904636851,0.0
2025-07-15,11,3,841.5434634223751,0.0
2025-07-15,11,4,800.8214240525997,0.0
2025-07-15,11,5,831.3788662249355,0.0
2025-07-15,11,6,818.1925613784279,0.0
2025-07-15,11,7,765.1831485155611,0.0
2025-07-15,11,8,728.8681827501586,0.0
2025-07-15,11,9,781.493134154233,0.0
2025-07-15,11,10,751.5008746704632,0.0
2025-07-15,11,11,743.9850804807064,0.0
2025-07-15,11,12,805.2521060603848,0.0
2025-07-15,11,13,777.9755615128578,0.0
2025-07-15,11,14,744.4295301660082,0.0
2025-07-15,11,15,753.5777404947889,0.0
2025-07-15,11,16,729.7649763792292,0.0
2025-07-15,11,17,770.1671208057201,0.0
2025-07-15,11,18,827.7779845461174,0.0
2025-07-15,11,19,774.8002015677575,0.00018333333333333334
2025-07-15,11,20,762.0123789340456,0.0
2025-07-15,11,21,758.359297166688,0.0
2025-07-15,11,22,755.2015378938431,0.00265
2025-07-15,11,23,748.5925468151728,0.0
2025-07-15,11,24,744.372782248472,0.0
2025-07-15,11,25,734.11565127676,0.037
2025-07-15,11,26,725.4586292156479,0.0
2025-07-15,11,27,716.3759939672659,0.0
2025-07-15,11,28,712.0658339385047,0.8346816445477687
2025-07-15,11,29,714.3989001942239,0.0
2025-07-15,11,30,767.1933821590819,0.93125
2025-07-15,11,31,769.0571025144341,19.286346064126892
2025-07-15,11,32,734.6280983072743,46.87198502511001
2025-07-15,11,33,703.4313538149164,81.11421346688005
2025-07-15,11,34,706.4053431045389,116.80054278649848
2025-07-15,11,35,761.1685959630386,160.34819727403936
2025-07-15,11,36,873.6323170907413,206.2881147907601
2025-07-15,11,37,918.4226200427283,240.9357125660354
2025-07-15,11,38,874.1570327174157,275.09000120245173
2025-07-15,11,39,846.4357805791731,319.51537618589504
2025-07-15,11,40,881.9875449231829,374.9092392501422
2025-07-15,11,41,886.0091744220219,430.3352367416655
2025-07-15,11,42,888.9941002516589,478.95867609533207
2025-07-15,11,43,886.3342673100716,521.7532537981454
2025-07-15,11,44,888.5703065950313,565.6815961542169
2025-07-15,11,45,880.591817265547,607.1207204291495
2025-07-15,11,46,867.1532019283513,630.7227811357674
2025-07-15,11,47,951.6452345790332,647.5189120211961
2025-07-15,11,48,1168.685021152678,690.6795050908926
2025-07-15,11,49,1172.4603338063714,778.6103776744161
2025-07-15,11,50,1139.5902416558959,865.3093986971984
2025-07-15,11,51,1143.9163467973715,913.5153623153951
2025-07-15,11,52,1102.514083567269,931.9874301624405
2025-07-15,11,53,1117.7127094305788,961.6425767323857
2025-07-15,11,54,1185.1260498286408,1016.3595296488096
2025-07-15,11,55,1212.1416730034264,1075.9956107173443
2025-07-15,11,56,1185.924178631951,1146.4010312767605
2025-07-15,11,57,1149.687711114669,1217.8700164963943
2025-07-15,11,58,1176.5636069340458,1254.96803918542
2025-07-15,11,59,1213.6378723538032,1234.0488180510301
2025-07-15,11,60,1197.36674137176,1213.139957914102
2025-07-15,11,61,1175.6655127168044,1269.9556604569284
2025-07-15,11,62,1173.2590576348632,1277.2865933338514
2025-07-15,11,63,1201.629947368312,1218.3710007685775
2025-07-15,11,64,1177.3582262527352,1199.14026189967
2025-07-15,11,65,1180.7162919480336,1220.7417635005875
2025-07-15,11,66,1203.505276860586,1268.2540487211597
2025-07-15,11,67,1165.0262036647646,1324.363120218271
2025-07-15,11,68,1141.5706917598368,1350.4754184914448
2025-07-15,11,69,1188.0379048224336,1329.2247232430766
2025-07-15,11,70,1196.9700965715783,1294.2088722554809
2025-07-15,11,71,1140.6407492299234,1313.8067084136458
2025-07-15,11,72,1123.0171186516645,1386.6571416419476
2025-07-15,11,73,1130.6021562893086,1436.6608526778436
2025-07-15,11,74,1111.6902383478703,1387.9815806180486
2025-07-15,11,75,1110.6866702765305,1265.2546092616285
2025-07-15,11,76,1112.7255177554293,1190.599012969892
2025-07-15,11,77,1124.2571358326595,1165.5267923787737
2025-07-15,11,78,1186.5967506522948,1145.9887327872093
2025-07-15,11,79,1162.448196201178,1100.872986188289
