day_index,date,s0,E_C,CVaR,cost_plan,cost_emergency,cost_total,emergency_rate,unextracted_ratio,curtailment_rate,soc_violate_count,residual_blocks,emergency_kwh,load_kwh,pv_kwh,pv_used_kwh,curtail_kwh,unextracted_kwh,spill_kwh,plan_total_kwh,charge_kwh,discharge_kwh,final_soc,price_mean,price_hat_mean,eq_residual,ub_violation,settlement_method
90,2025-04-01,6000.00000000005,43056.83934939144,52315.683917324786,41053.81439402548,6590.364339701267,47644.178733726745,0.01783117286895711,0.021618266758295587,0.04046259687566644,0,30,2103.492578532854,117967.1463,57758.29478333333,55421.24418528941,2337.0505980439243,1431.9427596045773,193.83743895144983,66237.63022329703,21944.423624017203,17774.983135453935,6000.000000000054,0.7731090277777778,0.7799830635675491,1.8189894035458565e-12,7.275957614183426e-12,causal_sequential_exact_plan
91,2025-04-02,6000.000000000054,41537.19445008991,45798.658108645905,42056.250952455084,8371.53909372204,50427.79004617712,0.013710045231254199,0.062430171168660974,0.03518287281783768,0,30,1617.6020264427286,117986.62945,57551.29404999999,55526.474190936875,2024.8198590631282,4329.039383115562,139.41125500911244,69342.10337851317,21216.313198779502,17185.213691011402,6000.000000000054,0.772320138888889,0.7300256845585102,2.2737367544323206e-13,7.275957614183426e-12,causal_sequential_exact_plan
92,2025-04-03,6000.000000000054,43378.17377024136,51759.25992481501,41521.504299110224,1479.0812795494955,43000.58557865972,0.003237592791962163,0.0716705465366771,0.06921673452236826,0,30,381.66186535374,117884.45609999998,62020.92583333333,57728.03987509601,4292.885958237324,4950.282885546991,160.60332505220913,69069.9753909886,22022.81484652185,17838.480025682697,6000.000000000054,0.7644638888888888,0.761205412817628,7.617018127348274e-12,7.275957614183426e-12,causal_sequential_exact_plan
93,2025-04-04,6000.000000000054,15387.099795354414,17735.747017979145,11749.098318039916,431.7160763858941,12180.81439442581,0.0019382155224142352,0.058041029213653166,0.2866216112901034,0,30,139.0393476831185,71735.75181666667,65304.949566666655,46587.13969664973,18717.809870016936,1757.990673298734,481.19430239849066,30288.757748031054,16000.00000000006,12960.000000000047,6000.000000000055,0.5595027777777778,0.726489475583209,4.547473508864641e-13,3.637978807091713e-12,causal_sequential_exact_plan
94,2025-04-05,6000.000000000055,12302.70822745278,14917.889851989168,11668.372141426787,3341.3351020170567,15009.707243443845,0.015071706925814842,0.03330015861162652,0.23531273858438087,0,30,1094.2472579751818,72602.74256666665,60558.62758333332,46308.41108178753,14250.21650154579,986.3855429705724,394.57661836047924,29621.046388235005,16000.00000000006,12960.00000000005,6000.000000000054,0.5755284722222221,0.580483908585427,9.094947017729282e-13,0.0,causal_sequential_exact_plan
95,2025-04-06,6000.000000000054,41229.17593640391,49341.45525851399,39507.86105898774,1374.8179664391707,40882.679025426914,0.0029833737316834856,0.0487968890621401,0.06394005644664427,0,30,349.6676028129689,117205.43058333333,62795.354316666664,58780.21581707198,4015.1384995946937,3201.4417747535717,240.88865432753903,65607.497450846,21524.315043771057,17434.695185454555,6000.000000000053,0.7556868055555556,0.7624287728626631,2.7284841053187847e-12,2.842170943040401e-14,causal_sequential_exact_plan
96,2025-04-07,6000.000000000053,41171.68120908873,48089.78061082018,38702.67216296943,1076.708645125108,39779.38080809454,0.002893777399772604,0.045192328348043515,0.07503409938326519,0,30,338.6157734472413,117015.14203333334,63772.422750000005,58987.31644346489,4785.106306535103,2942.2738685185022,389.5534953371281,65105.60478006175,21497.724209394342,17413.156609609418,6000.000000000055,0.7517159722222222,0.7458169111897174,6.0254023992456496e-12,7.275957614183426e-12,causal_sequential_exact_plan
97,2025-04-08,6000.000000000055,40075.986113644,46732.70339698398,39390.295784452675,2983.17358702851,42373.46937148119,0.005723675477551275,0.07835180953348556,0.06444712834353855,0,30,673.7526728811952,117713.29026666666,63360.09664999999,59276.720369338436,4083.376280661557,5270.279027334522,94.69773456570385,67264.2924102747,21771.0443364603,17634.545912532845,6000.000000000056,0.7519159722222222,0.7218002289692544,6.366462912410498e-12,2.1827872842550278e-11,causal_sequential_exact_plan
98,2025-04-09,6000.000000000056,40744.85825886608,47475.143310082196,38910.19639654136,7577.436375003768,46487.632771545126,0.01864161797207154,0.02626654264998414,0.02270816855619864,0,30,2193.69941896624,117677.52253333332,58543.21151666666,57213.802401725006,1329.409114941656,1688.9756740947796,229.79850606849686,64301.40793941906,21645.331824282635,17532.718777668935,6000.000000000057,0.7662708333333333,0.7581932128301644,1.8189894035458565e-12,2.9103830456733704e-11,causal_sequential_exact_plan
99,2025-04-10,6000.000000000057,41258.54048478869,49510.12154252397,38606.43866723018,2428.707993993017,41035.146661223196,0.00456844505167395,0.06085781192584185,0.047829562871522534,0,30,537.5629933736773,117668.70068333333,63208.06278333333,60184.84877045074,3023.214012882585,3966.018104014331,169.20929150810252,65168.595099132275,21510.940968952294,17423.862184851358,6000.000000000062,0.7580270833333334,0.7632870517075505,2.2737367544323206e-12,0.0,causal_sequential_exact_plan
100,2025-04-11,6000.000000000062,14897.109739447502,17435.594463139416,11279.773428745953,864.4665820204754,12144.240010766429,0.0044481728953279,0.035282707997216105,0.2909006841344461,0,30,320.67766591341706,72091.99675,66775.34658333333,47350.35257892691,19424.994004406413,1017.5396750154036,360.27371295635777,28839.613872486494,16004.389365026676,12963.555385671607,6000.00000000006,0.5514784722222222,0.7244328958169162,9.094947017729282e-13,0.0,causal_sequential_exact_plan
101,2025-04-12,6000.00000000006,11422.108887692675,13380.910058281916,11586.855061388864,580.953599262728,12167.808660651592,0.002305057544503779,0.04474931792186781,0.24774330186390728,0,30,165.86543088213946,71957.17576666665,62932.01521666667,47341.02997394001,15590.985242726656,1330.626857603526,597.5577180540213,29735.13160416874,17666.666666666733,14310.000000000055,6000.000000000058,0.5638673611111111,0.5440032320803345,1.1368683772161603e-12,3.637978807091713e-12,causal_sequential_exact_plan
102,2025-04-13,6000.000000000058,39514.28242337009,45722.115421484814,38721.715025164216,2789.1543720889276,41510.86939725315,0.005479910414825732,0.0565234679337795,0.054742677368690124,0,30,642.7006740324341,117283.06219999999,63006.703716666656,59557.54806304054,3449.1556536261314,3678.8510635552975,236.24862945187465,65085.37423544648,21512.95305006467,17425.491970552383,6000.000000000058,0.7562548611111111,0.7439015335962689,2.2737367544323206e-13,2.9103830456733704e-11,causal_sequential_exact_plan
103,2025-04-14,6000.000000000058,39116.86909441375,46351.40241047737,37218.74357301273,1939.2238016448077,39157.96737465754,0.004132145920391499,0.053498505609841394,0.05663690581674233,0,30,487.1856761419935,117901.37268333332,65373.34088333332,61670.79713279819,3702.54375053514,3387.439537494657,133.61238757425156,63318.39551180876,21336.598486035276,17282.64477368857,6000.000000000058,0.7465972222222221,0.7376165987795377,6.821210263296962e-13,2.1827872842550278e-11,causal_sequential_exact_plan
104,2025-04-15,6000.000000000058,39889.398908028845,41870.76040673442,38086.60586282374,1695.2179492380978,39781.82381206183,0.003039147887897821,0.08988674056844267,0.08884160993164045,0,30,355.7532461011305,117056.90516666666,66917.47633333332,60972.420003317544,5945.05633001578,5917.055546542296,105.9987470625847,65827.90197000033,21453.240837618236,17377.125078470766,6000.00000000006,0.738532638888889,0.7403761633764331,1.2505552149377763e-12,7.275957614183426e-12,causal_sequential_exact_plan
105,2025-04-16,6000.00000000006,38480.746076688185,45949.39835863175,38145.36256145623,2912.567310822992,41057.92987227922,0.0064338273204218414,0.034957639263677856,0.04301295672019027,0,30,758.7083472995256,117924.88506666665,62145.29311666667,59472.240313475944,2673.0528031907215,2244.7298627710024,189.15843022741035,64212.85618972993,21500.165741264842,17415.13425042452,6000.000000000063,0.7623541666666667,0.7268963972432408,9.094947017729282e-13,7.275957614183426e-12,causal_sequential_exact_plan
106,2025-04-17,6000.000000000063,39544.656856046975,47130.184185710954,37357.456880691345,544.9320298376331,37902.38891052898,0.0012093338655395948,0.051530893183063496,0.05388663347511836,0,30,142.08105941858418,117487.04263333333,64618.700283333324,61136.61606552682,3482.0842178065095,3279.4412495966662,141.18498224288953,63640.29511280644,21112.228276731366,17100.9049041524,6000.000000000064,0.7477673611111111,0.7520405911727764,9.094947017729282e-13,7.275957614183426e-12,causal_sequential_exact_plan
107,2025-04-18,6000.000000000064,15233.423369796763,17417.924915213436,11132.290778331575,315.3807223404349,11447.67150067201,0.0013043428032756834,0.05861971907412289,0.264924871649539,0,30,93.24768789663233,71490.16935,65136.05216666666,47879.891906654826,17256.160260011842,1681.2807352449133,442.8357481512412,28681.14623884471,16000.000000000073,12960.000000000058,6000.0000000000655,0.5594201388888889,0.756520002687425,2.2737367544323206e-13,0.0,causal_sequential_exact_plan
108,2025-04-19,6000.0000000000655,11328.318017624644,13127.516779352221,10947.039612759907,591.689571207319,11538.729183967225,0.0033385032084079728,0.05604323106672304,0.2575433090969417,0,30,240.05645984788288,71905.41535,65120.736099999995,48349.32623397733,16771.409866022666,1594.013575466585,491.5614648770465,28442.570942578423,16005.069716105285,12964.106470045277,6000.000000000067,0.5579763888888889,0.5601672248440169,1.8189894035458565e-12,1.8189894035458565e-12,causal_sequential_exact_plan
109,2025-04-20,6000.000000000067,39178.69118046156,45413.56164292948,36640.079950179905,1636.7381991191032,38276.81814929901,0.0037559709363041392,0.04475225723668111,0.05755457114561029,0,30,440.1915920089101,117197.81635000001,65240.07146666667,61485.207131893694,3754.8643347729662,2786.7062724611806,255.2228122443521,62269.62492021658,20817.253733756086,16861.975524342433,6000.000000000069,0.7454388888888889,0.7582362506415067,2.2737367544323206e-13,2.1827872842550278e-11,causal_sequential_exact_plan
110,2025-04-21,6000.000000000069,36886.18928356399,43566.827607750725,35641.91270337942,1288.5767174397229,36930.48942081915,0.0029532050398384893,0.06524939426254991,0.08102897092061337,0,30,349.9005701253788,118481.63788333331,69964.7275,64295.55762993386,5669.169870066138,4042.3367677192073,141.59567467517536,61952.096466270465,20694.654424221008,16762.67008361901,6000.000000000069,0.7339520833333333,0.7220862407375328,2.2737367544323206e-13,7.275957614183426e-12,causal_sequential_exact_plan
111,2025-04-22,6000.000000000069,37400.865969987455,44174.10402019998,36143.303687815554,1924.3215456265207,38067.62523344207,0.004960802170780093,0.03865648873582761,0.050983133162374454,0,30,584.4370695852557,117811.00101666666,65658.0717,62310.617487334166,3347.45421266583,2372.906371847403,175.66999625002427,61384.42599025156,20631.069275825754,16711.166113418858,6000.000000000073,0.7509583333333334,0.7329282231746534,9.094947017729282e-13,0.0,causal_sequential_exact_plan
112,2025-04-23,6000.000000000073,36683.204371621956,44437.49695507798,36787.25175591329,1381.0452048101138,38168.296960723404,0.0029521828167133122,0.042985941028987694,0.06442014299458534,0,30,348.44765754198016,118030.51476666666,66630.59805,62338.24539580426,4292.35265419574,2680.9688852163845,220.6583350544721,62368.505167967945,21700.2959704035,17577.239736026837,6000.000000000074,0.7479125,0.7123839746292914,9.094947017729282e-13,2.1827872842550278e-11,causal_sequential_exact_plan
113,2025-04-24,6000.000000000074,36562.02392478895,41491.84270358392,36567.52864727726,1121.3329119761022,37688.86155925336,0.001772087411095123,0.07646727251938724,0.10458717084205363,0,30,208.21633617892854,117497.77966666667,70407.67296666667,63043.93364551045,7363.739321156208,4839.290422676362,151.79003838309382,63285.77263494556,21310.85520478328,17261.792715874457,6000.000000000077,0.7361847222222223,0.7140829111655811,1.3642420526593924e-12,1.4551915228366852e-11,causal_sequential_exact_plan
114,2025-04-25,6000.000000000077,13678.615609515879,15798.96782905612,10267.908517184724,612.7880949498281,10880.696612134552,0.002252589280066602,0.05541093526288031,0.29921177059564863,0,30,161.65328803709633,71763.3212,69762.96354999999,48889.0637042048,20873.899845795193,1529.5069723736042,320.86944304896184,27602.98062318068,16000.000000000087,12960.00000000007,6000.000000000077,0.5406916666666667,0.7034333511467123,9.094947017729282e-13,3.637978807091713e-12,causal_sequential_exact_plan
115,2025-04-26,6000.000000000077,10017.257088654675,10869.991290847838,10493.811369728566,1662.7715409872226,12156.582910715788,0.008407983160571576,0.03397323243459972,0.32597004851674793,0,30,606.2233579365782,72100.92436666667,72030.73073333333,48550.86994149186,23479.86079184147,928.7604718840696,288.5619603499941,27338.007169967794,16720.282476292115,13543.428805796615,6000.000000000078,0.5378048611111111,0.5275526412670088,1.5916157281026244e-12,3.637978807091713e-12,causal_sequential_exact_plan
116,2025-04-27,6000.000000000078,33501.14069630972,38443.40640417002,34410.675873608285,2947.5026860034404,37358.178559611726,0.006439895662005163,0.057216887835585976,0.06369629893888734,0,30,753.6772341759348,117032.52253333334,68459.05135,64098.46315013776,4360.588199862239,3419.29666657719,208.67986644321934,59760.27001682819,20799.533340990158,16847.62200620201,6000.000000000094,0.7337826388888888,0.693302211433264,1.2732925824820995e-11,7.275957614183426e-12,causal_sequential_exact_plan
117,2025-04-28,6000.000000000094,33854.94489057032,37834.58773053277,34547.558073190354,18218.577817154182,52766.135890344536,0.04268347759852278,0.017680999245811416,0.021255375839674247,0,30,5016.900745687633,117537.3008,60915.33348333332,59620.55517574598,1294.7783075873429,1028.1492130501833,181.86691081208937,58149.949488502425,21263.623610914638,17223.535124840855,6000.000000000095,0.7660520833333333,0.7115687018577648,1.3301360013429075e-11,0.0,causal_sequential_exact_plan
118,2025-04-29,6000.000000000095,36145.85982355401,41074.30141280822,36191.37811377623,1637.1478102150836,37828.525923991314,0.003201030380437829,0.07271403984022813,0.11218148318884094,0,30,375.32964284219645,117252.75871666666,69819.545,61987.084886329976,7832.460113670023,4629.728819048759,65.12488751880267,63670.35622311029,21500.83331078018,17415.674981731947,6000.000000000094,0.7303826388888888,0.7105131054759838,9.094947017729282e-13,7.275957614183426e-12,causal_sequential_exact_plan
119,2025-04-30,6000.000000000094,36471.471885527564,38656.79913415757,36342.27280897929,1189.070276166989,37531.343085146276,0.0027767209689351104,0.0712714699195652,0.09532997511922743,0,30,326.77252257065766,117682.88071666665,69426.02628333334,62807.644925116336,6618.381358216997,4499.8326677916375,189.4220014030468,63136.521147522435,20520.016891305713,16621.213681957626,6000.000000000094,0.7294423611111112,0.7126510270980133,3.865352482534945e-12,2.9103830456733704e-11,causal_sequential_exact_plan
120,2025-05-01,6000.000000000094,34967.950537831406,38008.55067365061,36205.05677830304,14224.247859597499,50429.30463790054,0.024933523189589676,0.05745378625479949,0.0763758261965823,0,30,3001.1131442915207,120364.58391666666,69353.20511666666,64056.2967765002,5296.908340166456,3476.5466233174575,0.0,60510.3135918573,19613.64722455212,15887.05425188721,6000.000000000101,0.7473263888888889,0.7029552801719571,7.275957614183426e-12,7.275957614183426e-12,causal_sequential_exact_plan
121,2025-05-02,6000.000000000101,11729.88742255576,12435.233883850118,12470.916290406249,4246.325235293742,16717.24152569999,0.017032827704462027,0.024404079932955697,0.20183301861777403,0,30,1273.3916873575463,74761.02673333333,60470.70664999999,48265.7213888806,12204.9852611194,717.5642759155733,265.6441348391033,29403.455401183222,16833.333333333445,13635.000000000091,6000.000000000101,0.5869513888888889,0.5264244741392305,1.8189894035458565e-12,3.637978807091713e-12,causal_sequential_exact_plan
122,2025-05-03,6000.000000000101,13108.319974326974,14948.223624379012,13522.191931883175,1644.4092958462963,15166.601227729472,0.004775069373156485,0.08278601618764717,0.26088347440085236,0,30,357.6281010200159,74894.84928333333,66027.67763333333,48802.147685729884,17225.529947603445,2620.4167724500003,180.30511951346637,31652.89131089996,16405.76801238458,13288.672090031516,6000.000000000096,0.5698243055555555,0.5321527384019703,6.139089236967266e-12,1.8189894035458565e-12,causal_sequential_exact_plan
123,2025-05-04,6000.000000000096,38117.04478829249,42012.894899926294,41341.77596283572,2755.2957329989167,44097.07169583464,0.005215617964528343,0.06992426744948743,0.10685464346107482,0,30,629.3690591085217,120670.08423333333,68935.4169,61569.34750530994,7366.069394690051,4699.131342692699,48.776426691656866,67203.15441398515,20967.78408255759,16983.90510687165,6000.000000000096,0.7461284722222222,0.6987020236663063,2.2737367544323206e-13,2.9103830456733704e-11,causal_sequential_exact_plan
124,2025-05-05,6000.000000000096,40450.46919698038,46149.44844742513,42078.202146286785,4236.5938469219,46314.79599320868,0.00836404448524679,0.09788288478443043,0.058938255486335286,0,30,1008.8055040426755,120612.16386666667,65536.15706666667,61673.57029787886,3862.5867687877976,6742.66616728088,241.35315176824565,68885.03727827799,20901.209970967124,16929.980076483367,6000.000000000096,0.7604611111111113,0.7028146337071263,2.5011104298755527e-12,1.4551915228366852e-11,causal_sequential_exact_plan
125,2025-05-06,6000.000000000096,40116.19334996376,46106.15132217758,41850.970885591094,2876.418365344952,44727.389250936045,0.005907129563009884,0.09603609999000111,0.07522391104340093,0,30,714.864221272097,121017.19009999999,68147.10773333334,63020.815763336,5126.291969997326,6547.279070877226,308.0084571148823,68175.18695114549,21254.680567165648,17216.29125940417,6000.000000000103,0.7532361111111112,0.7159354002548469,3.637978807091713e-12,3.637978807091713e-11,causal_sequential_exact_plan
126,2025-05-07,6000.000000000103,40669.050777965014,49130.91255737097,41662.4829754719,866.0689160318539,42528.551891503754,0.0021506574286904775,0.059536363219619345,0.05794069617166003,0,30,260.5741164873297,121160.21501666667,66092.36906666667,62262.93119130971,3829.4378753569554,3991.449186168796,425.8661006871214,67042.20698609068,20990.431528237605,17002.249537872463,6000.0000000001055,0.7587291666666667,0.7142990414377278,2.2737367544323206e-13,7.275957614183426e-12,causal_sequential_exact_plan
127,2025-05-08,6000.0000000001055,40827.92850001726,49856.20831444141,42824.9127201775,2597.602004199869,45422.51472437737,0.005581488603248833,0.06814520327822246,0.057821734821540995,0,30,672.26505932794,120445.47738333332,64618.964983333324,60882.584325624586,3736.3806577087425,4638.8067995461915,452.5091827096055,68072.38919820848,21528.659039851966,17438.213822280086,6000.000000000107,0.7616590277777777,0.7045171590031865,1.5916157281026244e-12,0.0,causal_sequential_exact_plan
128,2025-05-09,6000.000000000107,14178.344371047066,17153.3685024256,14451.851480724039,145.9599497276161,14597.811430451655,0.0010793605512876927,0.08990288849775706,0.2612271991886136,0,30,80.1466499729321,74253.82544999999,65754.4396,48577.59150907514,17176.84809092486,2940.197493898142,969.5312481797581,32704.149366363188,16833.333333333452,13635.000000000095,6000.0000000001055,0.5667381944444444,0.5328365560677507,2.9558577807620168e-12,1.8189894035458565e-12,causal_sequential_exact_plan
129,2025-05-10,6000.0000000001055,13885.834282190843,16647.261039146706,14148.480210264306,1362.6572396945749,15511.137449958882,0.006570253952068054,0.07300836500412188,0.22527329249270753,0,30,490.45623192918737,74647.98705,62526.941766666656,48441.29172538987,14085.65004127679,2318.038654134517,676.0381793615594,31750.315926177034,16000.000000000116,12960.000000000093,6000.0000000001055,0.5753076388888889,0.5396084149628488,4.547473508864641e-13,1.4551915228366852e-11,causal_sequential_exact_plan
130,2025-05-11,6000.0000000001055,43454.788460386255,49601.94649039618,44776.741689501716,2170.9615994188744,46947.70328892059,0.003218911859801761,0.0994504407185864,0.10077290994292565,0,30,388.66136573132474,120743.09041666667,65259.01133333333,58682.670861274964,6576.340472058364,7314.393533217286,215.99608733977288,73548.12588427565,22873.568810832752,18527.590736774528,6000.0000000001055,0.7607819444444445,0.717106781420198,4.547473508864641e-13,7.275957614183426e-12,causal_sequential_exact_plan
131,2025-05-12,6000.0000000001055,47530.230736188394,54917.28315594078,47343.401786533366,119.81278845095402,47463.21457498432,0.00034818569878587025,0.11949944661034194,0.1486002814270382,0,30,41.93848121805138,120448.60361666666,68517.40838333333,58335.70221491868,10181.70616841464,9080.74517217591,607.3595680303091,75989.85124831555,22267.282039891696,18036.498452312277,6000.0000000001055,0.7517881944444444,0.7394701280749094,6.707523425575346e-12,1.4551915228366852e-11,causal_sequential_exact_plan
132,2025-05-13,6000.0000000001055,42950.40052281275,50027.2796457266,42067.78185870161,215.3320450959659,42283.11390379757,0.0005468719506660762,0.08638837607868927,0.08144552817837539,0,30,65.77208803898236,120269.6316,67140.41883333333,61672.13195933515,5468.286873998175,5952.800545008043,273.5081882737529,68907.42499414236,21838.887938077387,17689.499229842673,6000.000000000113,0.7564458333333334,0.7372877172617301,9.094947017729282e-12,3.552713678800501e-15,causal_sequential_exact_plan
133,2025-05-14,6000.000000000113,43772.769382173,48063.889426728616,42261.189577770056,353.13868059719795,42614.328258367255,0.0010743624327110082,0.08829147401097283,0.09003013332720694,0,30,129.5595201437947,120592.00526666666,67577.85648333334,61493.81305417197,6084.0434291613565,6146.267027402429,433.5495114886752,69613.36976476997,21394.318597515678,17329.398063987697,6000.000000000111,0.747551388888889,0.7528757543351458,4.320099833421409e-12,7.275957614183426e-12,causal_sequential_exact_plan
134,2025-05-15,6000.000000000111,41918.965071575105,49681.34784468566,42249.29095983942,785.4491543899564,43034.740114229375,0.0016114060872041256,0.09185128247281792,0.08513637748933592,0,30,192.72144445790158,119598.30981666666,66833.25153333333,61143.310601951714,5689.940931381605,6358.724715736883,584.2852552543716,69228.48048004835,21174.698625263467,17151.505886463405,6000.000000000113,0.7527770833333334,0.7210311215907352,1.8189894035458565e-12,1.4551915228366852e-11,causal_sequential_exact_plan
135,2025-05-16,6000.000000000113,13068.57216121359,16373.891236285795,13336.344856056017,412.0834297307364,13748.428285786753,0.002382313899408576,0.07549634908772096,0.3095185015804869,0,30,177.91440562444865,74681.34474999999,71965.83821666666,49691.07980686026,22274.7584098064,2349.1287483682154,755.9800880398602,31115.792707256718,16833.33333333346,13635.000000000102,6000.000000000113,0.5453854166666666,0.533726080391588,9.094947017729282e-13,3.637978807091713e-12,causal_sequential_exact_plan
136,2025-05-17,6000.000000000113,13893.903858070116,16572.52858978806,13546.598223290433,1508.514505282403,15055.112728572836,0.006427511301606208,0.06685976012977453,0.23927695360058018,0,30,483.8278950833505,75274.53043333333,64825.73134999999,49314.427837642375,15511.303512357623,2086.287131150867,442.00811298226625,31203.92784989644,16838.72581660892,13639.36791145322,6000.000000000115,0.5734159722222222,0.5552252009487519,1.3642420526593924e-12,3.637978807091713e-12,causal_sequential_exact_plan
137,2025-05-18,6000.000000000115,41881.61507593539,45808.24470863277,41819.71203133634,1624.426778458728,43444.13880979507,0.004029298232302307,0.07375410595603907,0.08569408671410822,0,30,486.2840648459031,120687.037,67010.8689,61268.43368969566,5742.4352103043375,5041.899343351741,477.59616620271595,68360.93093389201,20574.295678311173,16665.179499432048,6000.000000000115,0.75068125,0.7345505575484537,2.2737367544323206e-13,7.275957614183426e-12,causal_sequential_exact_plan
138,2025-05-19,6000.000000000115,40509.314928601685,47510.75818921086,38884.33309662109,1335.3932763113294,40219.72637293242,0.0020629299953775922,0.10455705589954521,0.09418496967699308,0,30,247.70093078743426,120072.38798333332,72557.17143333334,65723.37644203645,6833.794991296889,6783.962009346387,253.76391165131054,64882.87137564568,19704.393916518562,15960.55907238003,6000.000000000118,0.7317597222222223,0.7483219265506054,2.2737367544323206e-13,5.093170329928398e-11,causal_sequential_exact_plan
139,2025-05-20,6000.000000000118,40362.73996712138,47659.10561725994,39921.812521475935,1618.393892797248,41540.20641427318,0.002981818581909138,0.05292801295416548,0.06211057475243547,0,30,359.1230071956826,120437.57771666667,65910.18289999999,61816.46355804286,4093.719341957143,3482.441825775162,204.90593318429774,65795.81645717329,20244.61866729311,16398.14112050742,6000.000000000117,0.7565819444444445,0.7347034549182436,9.094947017729282e-13,7.275957614183426e-12,causal_sequential_exact_plan
140,2025-05-21,6000.000000000117,40856.69960176782,47930.98940337863,40267.77169029735,1475.395930472651,41743.16762077,0.0035982795411866816,0.07033296605768244,0.09398596184831341,0,30,432.8120425843267,120283.05128333332,68920.43599999999,62442.882531534866,6477.553468465125,4651.6406356889,307.8048652837143,66137.4160144751,19845.335812043926,16074.722007755576,6000.000000000118,0.7458243055555555,0.7365041276181223,2.2737367544323206e-13,0.0,causal_sequential_exact_plan
141,2025-05-22,6000.000000000118,41699.71770921531,46655.46912971677,39603.3073926472,566.415017288381,40169.72240993558,0.001209101470237174,0.06940260995817076,0.08794560078486581,0,30,144.76533213917804,119729.68001666665,68913.0492,62852.44968618898,6060.599513811016,4538.3352435338165,406.417489038289,65391.42038417705,19548.43501719183,15834.232363925381,6000.00000000012,0.7461930555555555,0.7527304785612334,1.8189894035458565e-12,0.0,causal_sequential_exact_plan
142,2025-05-23,6000.00000000012,18461.724103342574,19289.330985591878,14080.45985361794,185.88277642168535,14266.342630039626,0.0011859464225222184,0.1051823761598898,0.2659711090401973,0,30,88.92627645802253,74983.38438333332,68562.43549999999,50326.80849156801,18235.62700843199,3375.2207811130456,948.0198107214235,32089.223540475126,16833.333333333467,13635.000000000107,6000.000000000119,0.5569743055555555,0.7386785338108801,1.7621459846850485e-12,1.0913936421275139e-11,causal_sequential_exact_plan
143,2025-05-24,6000.000000000119,13814.92129909178,15091.851269859104,13192.174027817107,590.4378728567382,13782.611900673846,0.0020429691760492446,0.06950397007712923,0.29210188893272737,0,30,152.59716744088786,74693.81781666665,70939.31643333333,50217.8081035602,20721.508329773133,2113.890493183173,778.3168284389213,30413.953200621032,16833.333333333467,13635.000000000107,6000.000000000118,0.553204861111111,0.5662245190641977,1.8189894035458565e-12,1.8189894035458565e-12,causal_sequential_exact_plan
144,2025-05-25,6000.000000000118,40959.122355322965,46199.29044032529,40264.72542916882,406.79577935007273,40671.5212085189,0.000688743025090332,0.09389349524793915,0.09624598060372071,0,30,82.86947647672247,120319.8776,71774.86741666666,64866.824919447536,6908.042497219125,6164.515691025728,366.8717300275051,65654.34245202446,19751.430667871064,15998.658840975564,6000.000000000118,0.7379618055555556,0.7376376322869598,1.5916157281026244e-12,1.4551915228366852e-11,causal_sequential_exact_plan
145,2025-05-26,6000.000000000118,39952.26362885355,45475.71396615697,38054.77787625114,5213.19186926774,43267.96974551888,0.012614215055166094,0.04724916800706162,0.037798871925467166,0,30,1506.2378048918183,119407.96936666666,64828.13641666666,62377.70599108636,2450.430425580297,2948.4105691081204,310.47987525809094,62401.322467042504,19044.244484146406,15425.838032158586,6000.000000000119,0.7524722222222222,0.7475970205746408,2.2737367544323206e-13,2.1827872842550278e-11,causal_sequential_exact_plan
146,2025-05-27,6000.000000000119,39711.646216749716,44244.312828693124,38049.43248969794,648.1851904041799,38697.61768010212,0.0022228582146526957,0.07266633286323618,0.07001088225549133,0,30,266.8470763179414,120046.82734999999,70656.46005,65709.73894484961,4946.721105150377,4538.734839217928,216.0078834423407,62459.94066826227,19131.350614576622,15496.393997807063,6000.00000000012,0.7429215277777778,0.7462371606616233,9.094947017729282e-13,2.1827872842550278e-11,causal_sequential_exact_plan
147,2025-05-28,6000.00000000012,39667.91497128725,43150.68101281098,38569.81689069809,3343.845323364869,41913.66221406296,0.007802115819615483,0.04790626972857136,0.07311422269060128,0,30,935.644141286666,119921.84721666666,67648.02311666666,62701.99048993575,4946.032626730909,3031.539349259387,303.99940847800394,63280.638764728814,19267.828534458808,15606.941112911638,6000.000000000118,0.7512673611111111,0.7381395393134178,2.1259438653942198e-11,2.1827872842550278e-11,causal_sequential_exact_plan
148,2025-05-29,6000.000000000118,40877.670708473546,45865.82443061056,39460.89411787045,2129.7724009211306,41590.66651879158,0.0048129653284809835,0.05002280971975116,0.05571562413154338,0,30,579.6702437514916,120439.31426666665,66329.19076666667,62633.61850496162,3695.5722617050374,3226.4787841772536,262.8005530449948,64500.15107614598,19920.243268264174,16135.397047293978,6000.00000000012,0.7595125,0.7550593679058567,2.2737367544323206e-13,0.0,causal_sequential_exact_plan
149,2025-05-30,6000.00000000012,13989.701733473152,16416.47193647488,13678.655931600875,544.7550791554776,14223.411010756352,0.002944373756864218,0.07187650821214737,0.2711065664854559,0,30,219.68627570998854,74612.22448333332,68015.99121666666,49576.40937181124,18439.581844855424,2238.0018509442084,884.2996682440184,31136.76368833369,16833.333333333467,13635.000000000107,6000.000000000122,0.5609930555555556,0.5663603243915065,4.547473508864641e-13,1.8189894035458565e-12,causal_sequential_exact_plan
